,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
853,-440.0,350,22.72727273,350.0,0,False,3,0,0,0,2.76,0.49,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,177.8,145,0,2,0,5.28,0.46,0.0,0.0,0.0,2,1,7,0,0,1,1,0,0,0,2,0,172.72,185.42,145,28,24,0,-2,-2,-2,1,-7,0,0,0,0.0,-7.62,4,-2.52,0.0,0.0,2,165.0,875.0,1800.0,1675.0,120.0,555.0
854,120.0,-140,120.0,71.42857143,0,False,3,1,0,0,3.33,0.42,0.0,0.69,0.5,0,1,3,0,0,0,0,0,0,0,0,0,182.88,187.96,145,1,0,0,2.66,0.37,1.0,2.08,0.33,1,1,6,0,0,0,1,0,0,0,1,1,167.64,167.64,145,33,26,0,0,-1,-1,0,-3,0,0,0,15.24,20.32,7,0.67,-1.0,-1.39,2,185.0,240.0,1225.0,1275.0,692.0,328.0
873,-125.0,105,80.0,105.0,1,False,3,0,4,0,4.15,0.49,1.0,2.73,0.34,4,1,11,0,0,0,2,1,1,0,4,0,170.18,180.34,145,1,0,0,2.88,0.42,0.4,3.38,0.53,4,2,17,0,1,1,1,2,1,0,6,0,172.72,177.8,145,28,28,1,4,0,-2,1,-6,0,-1,0,-2.54,2.54,0,1.27,0.6,-0.65,2,130.0,380.0,750.0,500.0,500.0,360.0
884,-145.0,125,68.96551724,125.0,0,False,3,2,0,0,2.22,0.41,0.5,2.9,0.46,1,2,5,0,0,0,0,1,0,0,1,1,180.34,180.34,145,0,0,0,3.75,0.54,0.0,0.79,1.0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,177.8,145,30,24,-2,0,1,1,-2,5,0,1,0,5.08,2.54,6,-1.53,0.5,2.11,2,540.0,350.0,220.0,615.0,475.0,385.0
887,-165.0,145,60.60606061,145.0,0,False,3,1,0,0,3.41,0.39,1.4,2.74,0.66,1,1,5,0,0,0,0,0,1,0,1,0,177.8,185.42,145,1,0,0,3.93,0.39,0.2,4.56,0.45,4,2,21,0,0,0,5,0,0,0,5,0,170.18,177.8,145,30,29,0,0,-3,-4,1,-16,0,0,1,7.62,7.62,1,-0.52,1.2,-1.82,2,100.0,265.0,1600.0,460.0,800.0,1030.0
898,235.0,-275,235.0,36.36363636,1,False,3,0,2,0,6.1,0.49,0.3,0.0,0.0,2,0,4,0,0,0,1,1,0,0,2,0,175.26,180.34,145,0,2,0,4.32,0.41,1.5,0.21,1.0,2,2,16,0,0,0,2,1,2,0,5,1,172.72,180.34,145,31,26,0,0,0,-3,2,-12,0,0,-2,2.54,0.0,5,1.78,-1.2,-0.21,2,540.0,211.0,664.0,2550.0,750.0,138.0
938,145.0,-160,145.0,62.5,0,False,3,1,0,0,3.15,0.46,1.8,0.44,0.25,0,1,3,0,0,0,0,0,0,0,0,1,177.8,185.42,145,2,0,0,2.02,0.4,2.4,1.71,0.34,4,4,22,0,0,0,1,1,4,0,6,0,180.34,182.88,145,34,29,1,0,-4,-6,3,-19,0,-1,-4,-2.54,2.54,5,1.13,-0.6,-1.27,2,410.0,300.0,325.0,310.0,1450.0,390.0
943,-145.0,125,68.96551724,125.0,1,False,3,2,0,0,4.65,0.35,0.4,2.02,0.28,1,3,12,0,0,1,0,0,0,0,1,0,177.8,177.8,145,2,0,0,7.66,0.39,0.0,2.6,0.35,1,2,6,0,0,0,0,1,0,0,1,1,172.72,180.34,145,26,29,0,0,0,0,-1,6,0,-1,0,5.08,-2.54,-3,-3.01,0.4,-0.58,2,160.0,210.0,700.0,750.0,600.0,650.0
945,-105.0,-115,95.23809524,86.95652174,1,False,3,2,0,0,2.73,0.36,2.8,1.41,0.16,0,2,5,0,0,0,0,0,0,0,0,2,180.34,180.34,155,2,0,0,6.0,0.37,0.0,0.0,0.0,3,3,12,0,0,1,0,3,0,0,4,0,180.34,180.34,155,34,28,0,0,-3,-4,1,-7,0,-3,0,0.0,0.0,6,-3.27,2.8,1.41,2,415.0,520.0,1075.0,450.0,245.0,250.0
960,-155.0,135,64.51612903,135.0,1,False,3,0,0,0,3.33,0.52,0.0,0.51,0.33,0,0,0,0,0,0,0,0,0,0,0,0,182.88,187.96,145,1,0,0,4.65,0.35,0.1,0.71,0.45,1,4,16,0,0,0,1,0,1,0,2,0,177.8,182.88,135,29,31,1,0,-1,-2,4,-16,0,0,-1,5.08,5.08,-2,-1.32,-0.1,-0.2,2,170.0,330.0,405.0,1065.0,599.0,375.0
988,155.0,-175,155.0,57.14285714,0,False,3,0,1,0,5.15,0.41,0.9,0.88,0.25,1,0,1,0,0,0,0,0,1,0,1,1,175.26,177.8,145,4,1,0,4.59,0.49,0.5,1.06,0.5,6,10,67,0,0,1,8,4,2,0,15,0,172.72,177.8,145,35,31,4,0,-5,-14,10,-66,0,-4,-1,2.54,0.0,4,0.56,0.4,-0.18,2,300.0,550.0,1500.0,-115.0,550.0,1200.0
1001,-140.0,120,71.42857143,120.0,0,False,3,2,0,0,3.09,0.4,0.4,1.18,0.38,3,15,80,0,0,1,6,8,0,0,15,0,175.26,180.34,145,0,1,0,4.33,0.45,0.9,0.9,0.29,6,1,26,0,0,2,2,3,0,0,7,0,180.34,180.34,145,27,33,-2,-1,-3,8,-14,54,0,5,0,-5.08,0.0,-6,-1.24,-0.5,0.28,0,145.0,280.0,1125.0,2750.0,560.0,225.0
1006,160.0,-185,160.0,54.05405405,0,False,3,1,0,0,2.92,0.61,3.1,3.06,0.54,3,1,7,0,0,0,0,0,3,0,3,0,177.8,180.34,145,1,0,0,3.79,0.36,1.2,2.82,0.34,1,3,15,0,0,0,1,0,1,0,2,2,175.26,175.26,145,33,25,0,0,2,1,2,-8,0,0,2,2.54,5.08,8,-0.87,1.9,0.24,2,230.0,370.0,800.0,150.0,737.0,1100.0
1008,-115.0,-105,86.95652174,95.23809524,1,False,3,0,0,0,5.27,0.43,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,198.12,145,2,0,0,2.63,0.31,0.0,1.14,0.15,1,4,18,0,0,1,1,0,0,0,2,0,170.18,177.8,145,32,27,2,0,-1,-2,4,-18,0,0,0,17.78,20.32,5,2.64,0.0,-1.14,2,165.0,175.0,950.0,1305.0,750.0,485.0
1020,170.0,-200,170.0,50.0,1,False,3,0,1,0,4.03,0.38,0.0,4.5,0.33,1,0,3,0,0,0,1,0,0,0,1,0,170.18,182.88,145,0,1,0,3.93,0.39,0.2,4.56,0.45,4,2,24,0,0,1,5,0,0,0,6,0,170.18,177.8,145,30,25,0,0,-3,-5,2,-21,0,0,0,0.0,5.08,5,0.1,-0.2,-0.06,2,230.0,-115.0,1533.0,720.0,1250.0,1050.0
1115,155.0,-175,155.0,57.14285714,1,False,3,0,1,0,56.25,0.42,0.0,0.5,0.165,2,1,10,0,0,0,1,2,0,0,3,0,180.34,182.88,145,0,1,0,32.26666667,0.478,0.666666667,1.066666667,0.301333333,4,5,34,1,0,0,3,4,3,0,10,0,172.72,180.34,145,37,31,0,0,-2,-7,4,-24,-1,-2,-3,7.62,2.54,6,23.98333333,-0.666666667,-0.566666667,0,317.0,155.0,571.0,1550.0,590.0,331.0
1122,-130.0,110,76.92307692,110.0,0,False,3,0,1,0,17.0,0.345,1.0,3.0,0.5,1,1,3,0,0,0,0,0,1,0,1,0,172.72,172.72,145,0,1,0,16.4,0.456,1.0,2.4,0.5,3,1,11,0,0,1,1,1,1,0,4,1,177.8,182.88,145,30,26,0,0,-2,-3,0,-8,0,-1,0,-5.08,-10.16,4,0.6,0.0,0.6,2,225.0,325.0,475.0,300.0,500.0,900.0
1141,145.0,-165,145.0,60.60606061,1,False,3,0,1,0,57.0,0.44,1.0,6.0,0.54,1,0,3,0,0,0,1,0,0,0,1,2,177.8,182.88,145,0,2,0,46.5,0.55,1.0,0.5,0.25,2,0,6,1,0,2,0,0,0,0,2,0,180.34,180.34,155,27,25,0,-1,-1,-1,0,-3,-1,0,0,-2.54,2.54,2,10.5,0.0,5.5,2,250.0,160.0,1100.0,451.0,585.0,600.0
1144,-800.0,550,12.5,550.0,0,False,3,3,0,0,32.5,0.515,0.75,0.75,0.415,1,3,9,0,0,1,0,0,0,0,1,1,185.42,187.96,145,1,0,0,53.33333333,0.303333333,1.0,0.333333333,0.066666667,2,1,9,0,0,0,1,0,1,0,2,1,170.18,177.8,145,29,29,-2,0,-1,-1,-2,0,0,0,-1,15.24,10.16,0,-20.83333333,-0.25,0.41666666700000005,2,166.0,950.0,205.0,1755.0,310.0,1600.0
1147,-145.0,125,68.96551724,125.0,1,False,3,0,6,0,72.0,0.596666667,0.5,2.666666667,0.456666667,6,0,15,0,0,0,3,3,0,0,6,0,167.64,180.34,145,0,2,0,54.30769231,0.432307692,0.23076923100000002,0.923076923,0.183076923,7,3,45,11,0,0,6,4,0,0,10,0,170.18,177.8,145,32,30,0,4,-1,-4,3,-30,-11,-1,0,-2.54,2.54,2,17.69230769,0.269230769,1.743589744,0,190.0,350.0,900.0,1200.0,300.0,275.0
1159,160.0,-185,160.0,54.05405405,1,False,3,0,1,0,71.6,0.504,0.2,0.4,0.4,3,1,13,0,0,0,2,1,1,0,4,0,180.34,190.5,145,3,0,0,61.6875,0.488125,0.125,0.6875,0.37875,6,6,46,0,0,0,6,4,0,0,10,0,172.72,177.8,145,35,28,3,1,-3,-6,5,-33,0,-3,1,7.62,12.7,7,9.9125,0.075,-0.2875,0,250.0,250.0,1200.0,450.0,500.0,350.0
1166,165.0,-190,165.0,52.63157895,1,False,3,1,0,0,77.0,0.32,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,170.18,172.72,145,1,0,0,20.0,0.4,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,2,180.34,180.34,155,28,25,0,0,0,0,0,1,0,0,0,-10.16,-7.62,3,57.0,0.0,0.0,2,328.0,192.0,2150.0,1150.0,552.0,205.0
1208,130.0,-150,130.0,66.66666667,0,False,3,0,2,0,49.15,0.36700000000000005,0.05,0.45,0.32899999999999996,4,9,50,1,0,1,6,4,0,0,11,1,177.8,185.42,145,1,0,0,46.16666667,0.365,0.166666667,1.5,0.193333333,2,2,15,0,0,1,2,1,0,0,4,0,167.64,177.8,145,34,32,1,2,2,7,-7,35,1,3,0,10.16,7.62,2,2.98333333,-0.11666666699999999,-1.05,0,250.0,225.0,650.0,2500.0,550.0,250.0
1211,-145.0,125,68.96551724,125.0,0,False,3,0,2,0,41.0,0.436666667,0.0,0.0,0.0,2,1,9,0,0,1,1,0,0,0,2,0,172.72,182.88,145,0,1,0,23.0,0.53,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,175.26,180.34,145,25,28,0,1,1,1,-1,8,0,-1,0,-2.54,2.54,-3,18.0,0.0,0.0,2,225.0,350.0,1400.0,700.0,250.0,400.0
1214,-125.0,105,80.0,105.0,1,False,3,0,1,0,86.0,0.51,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,170.18,185.42,145,0,4,0,52.83333333,0.45333333299999995,0.333333333,6.166666667,0.5,4,1,18,1,0,0,5,0,0,0,5,2,170.18,177.8,145,29,30,0,-3,-3,-4,1,-15,-1,0,0,0.0,7.62,-1,33.16666667,-0.333333333,-6.166666667,2,109.0,385.0,1250.0,1125.0,1040.0,2065.0
1223,-225.0,185,44.44444444,185.0,0,False,3,0,1,0,73.5,0.335,0.5,1.5,0.215,1,1,6,0,0,1,0,0,0,0,1,0,177.8,177.8,145,1,0,0,15.5,0.305,0.5,1.0,0.555,1,1,4,0,0,0,0,0,1,0,1,1,190.5,190.5,155,25,28,1,1,0,0,0,2,0,0,-1,-12.7,-12.7,-3,58.0,0.0,0.5,2,170.0,400.0,190.0,1000.0,650.0,800.0
1225,130.0,-150,130.0,66.66666667,0,False,3,0,1,0,20.0,0.35,1.0,1.0,1.0,1,0,2,0,0,0,0,0,1,0,1,0,177.8,187.96,145,0,1,0,38.0,0.55,1.0,3.0,0.3,1,0,3,0,1,0,0,0,0,0,1,1,177.8,177.8,145,24,28,0,0,0,0,0,-1,0,0,1,0.0,10.16,-4,-18.0,0.0,-2.0,2,251.0,281.0,575.0,225.0,758.0,1030.0
1237,-150.0,130,66.66666667,130.0,0,False,3,0,1,0,12.75,0.435,1.0,1.25,0.2575,1,2,8,0,0,0,1,0,1,0,2,0,177.8,182.88,145,0,4,0,28.75,0.3375,0.75,2.0,0.4375,4,0,12,0,0,1,1,0,2,0,4,1,172.72,177.8,145,25,31,0,-3,-3,-2,-2,-4,0,0,-1,5.08,5.08,-6,-16.0,0.25,-0.75,2,185.0,190.0,425.0,625.0,625.0,1950.0
1240,130.0,-140,130.0,71.42857143,1,False,3,0,2,0,38.66666667,0.58,0.0,1.6666666669999999,0.496666667,2,1,7,0,0,0,1,1,0,0,2,0,170.18,180.34,145,0,2,0,47.5,0.465,1.5,0.5,0.165,2,0,4,0,0,0,1,0,1,0,2,0,182.88,185.42,145,30,27,0,0,0,0,-1,3,0,1,-1,-12.7,-5.08,3,-8.83333333,-1.5,1.166666667,2,245.0,150.0,700.0,350.0,800.0,590.0
1261,260.0,-320,260.0,31.25,1,False,3,0,4,0,53.5,0.58,1.0,5.75,0.59,4,0,10,0,0,0,1,0,3,0,4,0,185.42,185.42,145,1,0,0,37.44827586,0.437586207,0.344827586,0.931034483,0.243793103,3,14,76,0,0,1,6,7,0,1,15,0,172.72,180.34,145,32,28,1,4,1,-11,14,-66,0,-8,3,12.7,5.08,4,16.05172414,0.655172414,4.818965517,0,700.0,150.0,1400.0,200.0,350.0,600.0
1275,205.0,-245,205.0,40.81632653,1,False,3,1,0,0,20.0,0.26,0.0,1.0,0.5,0,1,1,0,0,0,0,0,0,0,0,0,172.72,172.72,145,2,0,0,53.0,0.445,0.0,0.0,0.0,0,2,6,0,0,0,0,0,0,0,0,0,165.1,175.26,145,31,26,1,0,0,0,1,-5,0,0,0,7.62,-2.54,5,-33.0,0.0,1.0,2,509.0,395.0,1450.0,-105.0,410.0,650.0
1286,130.0,-150,130.0,66.66666667,0,False,3,1,0,0,22.81818182,0.366363636,0.181818182,1.454545455,0.45090909100000004,6,3,22,0,0,1,3,3,1,0,8,0,177.8,185.42,145,1,0,0,41.72727273,0.35181818200000003,0.181818182,2.090909091,0.502727273,2,5,27,0,0,1,3,2,0,0,6,0,180.34,187.96,145,28,30,0,0,4,2,2,-5,0,1,1,-2.54,-2.54,-2,-18.90909091,0.0,-0.636363636,2,175.0,163.0,1545.0,535.0,1080.0,585.0
1299,-380.0,315,26.31578947,315.0,0,False,3,0,1,0,43.0,0.436666667,0.0,0.666666667,0.386666667,1,2,8,0,0,0,1,0,0,0,1,0,182.88,182.88,145,0,1,0,61.0,0.35,0.0,1.0,0.6,1,1,5,0,0,0,0,1,0,0,1,0,172.72,182.88,145,25,27,0,0,0,0,-1,3,0,-1,0,10.16,0.0,-2,-18.0,0.0,-0.333333333,2,128.0,335.0,420.0,1700.0,375.0,2060.0
1305,-110.0,-110,90.90909091,90.90909091,0,False,3,0,2,0,67.33333333,0.45333333299999995,0.333333333,1.0,0.4,3,1,15,0,0,2,1,0,2,0,5,0,180.34,182.88,145,0,1,0,56.66666667,0.425,0.25,1.0,0.198333333,7,3,43,11,0,0,6,3,0,0,9,0,170.18,177.8,145,32,29,0,1,-4,-4,2,-28,-11,-3,2,10.16,5.08,3,10.66666666,0.083333333,0.0,0,250.0,175.0,1000.0,600.0,500.0,400.0
1334,-140.0,120,71.42857143,120.0,1,False,3,0,5,0,75.6,0.63,0.6,3.2,0.5479999999999999,5,0,13,0,0,0,3,2,0,0,5,0,167.64,180.34,145,0,1,0,27.15384615,0.5776923079999999,0.153846154,1.846153846,0.260769231,5,4,26,3,0,0,3,6,0,0,9,0,167.64,167.64,145,33,30,0,4,0,-4,4,-13,-3,-4,0,0.0,12.7,3,48.44615385,0.446153846,1.353846154,0,225.0,275.0,800.0,1000.0,275.0,450.0
1354,-110.0,-110,90.90909091,90.90909091,0,True,5,0,6,0,35.57142857,0.347142857,1.142857143,0.14285714300000002,0.047142857,6,1,16,0,0,0,0,3,3,0,6,2,172.72,175.26,145,0,12,0,74.27777778,0.431666667,0.38888888899999996,0.222222222,0.166666667,12,3,46,3,0,1,4,8,2,0,15,0,180.34,175.26,155,27,27,0,-6,-6,-9,2,-30,-3,-5,1,-7.62,0.0,0,-38.70634921,0.753968254,-0.079365079,0,175.0,350.0,1600.0,200.0,350.0,400.0
1357,-200.0,170,50.0,170.0,0,False,3,1,0,0,38.4,0.324,0.0,1.0,0.146,1,3,15,0,0,1,1,0,0,0,2,0,170.18,177.8,145,0,1,0,39.0,0.72,0.0,0.0,0.0,1,1,4,0,0,0,1,0,0,0,1,0,172.72,185.42,145,27,31,-1,-1,0,1,-2,11,0,0,0,-2.54,-7.62,-4,-0.6,0.0,1.0,2,140.0,225.0,1400.0,1200.0,275.0,900.0
1405,-175.0,155,57.14285714,155.0,0,False,3,1,0,0,38.36842105,0.335789474,1.105263158,2.0526315790000003,0.334210526,6,5,48,0,0,2,8,3,1,0,14,0,177.8,180.34,145,2,0,0,29.57142857,0.472142857,0.7142857140000001,0.9285714290000001,0.28,4,5,31,1,0,0,3,3,3,0,9,0,172.72,180.34,145,36,34,1,0,2,5,0,17,-1,0,-2,5.08,0.0,2,8.79699248,0.390977444,1.12406015,0,170.0,225.0,550.0,1400.0,350.0,1000.0
1412,-235.0,195,42.55319149,195.0,1,False,3,2,0,0,27.5,0.34,0.0,0.5,0.5,0,2,5,0,0,0,0,0,0,0,0,0,182.88,182.88,145,1,0,0,3.5,0.855,0.5,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,1,180.34,181.61,145,24,27,-1,0,-1,-1,-1,3,0,-1,0,2.54,1.27,-3,24.0,-0.5,0.5,2,309.0,750.0,320.0,590.0,200.0,525.0
1416,110.0,-130,110.0,76.92307692,1,False,5,1,0,0,51.14285714,0.45,1.142857143,1.142857143,0.435714286,6,1,20,1,0,2,2,2,0,0,6,0,180.34,180.34,145,0,1,0,28.8,0.4,0.8,1.0,0.3,3,1,12,1,0,0,0,2,2,0,4,0,170.18,182.88,145,31,26,-1,-1,3,2,0,8,0,0,-2,10.16,-2.54,5,22.34285714,0.342857143,0.14285714300000002,0,500.0,460.0,375.0,1000.0,370.0,240.0
1433,-300.0,250,33.33333333,250.0,1,False,3,1,0,0,10.33333333,0.41333333299999997,0.666666667,0.666666667,0.093333333,1,2,5,0,0,0,0,0,1,0,1,0,177.8,182.88,145,3,0,0,40.75,0.36125,1.625,1.25,0.30125,4,4,21,0,0,1,1,1,1,0,4,0,177.8,180.34,145,26,31,2,0,-3,-3,2,-16,0,-1,0,0.0,2.54,-5,-30.41666667,-0.958333333,-0.583333333,2,275.0,350.0,300.0,1000.0,175.0,1200.0
1435,-255.0,215,39.21568627,215.0,1,False,3,0,1,0,45.5,0.5,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,0,172.72,182.88,145,0,2,0,67.5,0.35,0.5,0.0,0.0,2,0,6,0,0,0,1,0,1,0,2,1,170.18,177.8,145,29,28,0,-1,-1,-1,-1,0,0,0,-1,2.54,5.08,1,-22.0,-0.5,0.0,2,-140.0,350.0,350.0,1400.0,900.0,950.0
1437,-400.0,325,25.0,325.0,0,False,3,2,0,0,71.5,0.445,1.0,1.0,0.415,0,2,6,0,0,0,0,0,0,0,0,0,180.34,177.8,155,1,0,0,85.25,0.455,0.0,0.5,0.5,3,1,12,0,0,0,2,1,0,0,3,0,180.34,190.5,145,27,32,-1,0,-3,-3,-1,-6,0,-1,0,0.0,-12.7,-5,-13.75,1.0,0.5,2,160.0,750.0,900.0,1000.0,130.0,550.0
1440,-700.0,500,14.28571429,500.0,0,False,3,2,0,0,56.33333333,0.376666667,0.0,0.5,0.208333333,2,4,20,1,0,0,2,0,0,0,2,1,175.26,165.1,145,0,1,0,46.52631579,0.362631579,0.052631579000000005,0.42105263200000004,0.29368421100000003,4,9,47,1,0,1,5,4,0,0,10,1,177.8,185.42,145,32,32,-2,-1,-2,-8,5,-27,0,-4,0,-2.54,-20.32,0,9.80701754,-0.052631579000000005,0.078947368,2,-140.0,800.0,1500.0,1800.0,180.0,1000.0
1491,-1375.0,900,7.272727272999999,900.0,0,False,3,1,0,0,60.33333333,0.35333333299999997,0.0,0.333333333,0.333333333,1,2,9,0,0,0,1,0,0,0,1,0,177.8,182.88,135,0,3,0,58.66666667,0.536666667,1.0,5.666666667,0.5033333329999999,3,0,8,0,0,0,1,0,2,0,3,0,185.42,185.42,145,27,28,-1,-3,-2,-2,-2,1,0,0,-2,-7.62,-2.54,-1,1.66666666,-1.0,-5.333333334,0,165.0,1600.0,130.0,2400.0,350.0,1885.0
1503,100.0,-120,100.0,83.33333333,0,False,3,0,2,0,42.2,0.35600000000000004,0.1,2.1,0.503,2,4,24,0,0,1,3,2,0,0,6,0,180.34,187.96,145,3,0,0,45.5,0.35166666700000004,0.055555556,0.444444444,0.31,4,9,44,1,0,0,5,4,0,0,9,1,177.8,185.42,145,32,28,3,2,-2,-3,5,-20,-1,-2,0,2.54,2.54,4,-3.3,0.04444444400000001,1.655555556,2,271.0,178.0,2450.0,489.0,275.0,620.0
1517,250.0,-300,250.0,33.33333333,1,False,3,0,1,0,77.4,0.47200000000000003,0.2,1.0,0.38,3,1,14,0,0,2,1,0,1,0,4,0,180.34,182.88,145,2,0,0,64.46666667,0.486,0.133333333,0.7333333329999999,0.40399999999999997,6,5,45,0,0,0,6,4,0,0,10,0,172.72,177.8,145,34,29,2,1,-3,-6,4,-31,0,-4,1,7.62,5.08,5,12.93333333,0.066666667,0.26666666699999997,0,410.0,-155.0,1875.0,575.0,680.0,785.0
1528,100.0,-120,100.0,83.33333333,0,False,3,0,3,0,38.07142857,0.441428571,0.35714285700000004,0.9642857140000001,0.2525,3,13,75,0,0,1,6,7,0,1,15,0,172.72,180.34,145,2,0,0,59.18181818,0.42181818200000004,0.272727273,1.0909090909999999,0.21636363600000003,7,3,42,11,0,0,6,2,0,0,8,0,170.18,177.8,145,31,32,2,3,-4,7,-10,33,-11,6,0,2.54,2.54,-1,-21.11038961,0.084415584,-0.12662337699999998,0,140.0,250.0,1205.0,2050.0,825.0,230.0
1532,-470.0,375,21.27659574,375.0,0,False,3,1,0,0,32.0,0.35,0.0,1.0,1.0,0,1,2,0,0,0,0,0,0,0,0,0,182.88,182.88,145,1,0,0,3.0,1.0,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,172.72,185.42,145,27,26,0,0,0,0,0,1,0,0,0,10.16,-2.54,1,29.0,0.0,1.0,2,275.0,650.0,1150.0,995.0,-125.0,1445.0
1555,-185.0,160,54.05405405,160.0,1,False,3,1,0,0,66.5,0.3925,0.25,1.0,0.1425,2,2,12,0,0,1,1,0,0,0,2,1,182.88,177.8,145,3,0,0,51.0,0.46,0.8,2.666666667,0.38733333299999995,7,6,36,1,0,2,4,1,2,0,9,0,167.64,167.64,155,31,29,2,0,-5,-7,4,-24,-1,-1,-2,15.24,10.16,2,15.5,-0.55,-1.6666666669999999,2,-125.0,270.0,1145.0,1200.0,1025.0,700.0
1557,100.0,-120,100.0,83.33333333,1,False,3,2,0,0,28.0,0.5741666670000001,0.166666667,2.0,0.2825,5,4,25,3,0,0,3,5,0,0,8,0,167.64,167.64,145,0,2,0,24.8,0.37799999999999995,0.2,1.6,0.496,6,2,21,0,0,1,3,3,1,0,8,0,177.8,185.42,145,29,33,-2,-2,-1,0,-2,4,3,2,-1,-10.16,-17.78,-4,3.2,-0.033333333,0.4,0,280.0,180.0,700.0,865.0,425.0,420.0
1560,180.0,-220,180.0,45.45454545,1,False,3,0,4,0,69.5,0.615,0.0,3.5,0.645,4,0,10,0,0,0,2,2,0,0,4,0,167.64,180.34,145,0,6,0,35.94444444,0.328333333,1.166666667,2.111111111,0.343888889,6,4,45,0,0,2,8,3,1,0,14,0,177.8,180.34,145,34,29,0,-2,-2,-10,4,-35,0,-1,-1,-10.16,0.0,5,33.55555556,-1.166666667,1.388888889,0,405.0,100.0,930.0,1015.0,835.0,335.0
1580,-130.0,110,76.92307692,110.0,0,False,3,1,0,0,28.5,0.395,0.0,0.0,0.0,1,1,3,1,0,0,0,1,0,0,1,1,172.72,180.34,145,1,0,0,46.55555556,0.462222222,0.7222222220000001,0.5,0.240555556,2,10,48,0,0,2,3,0,2,1,8,1,177.8,185.42,145,30,24,0,0,-1,-7,9,-45,1,0,-2,-5.08,-5.08,6,-18.05555556,-0.7222222220000001,-0.5,2,205.0,250.0,440.0,470.0,1015.0,655.0
1587,-125.0,105,80.0,105.0,1,False,3,1,0,0,73.0,0.25,0.0,1.0,0.1,0,1,3,0,0,0,0,0,0,0,0,0,177.8,177.8,145,1,0,0,43.0,0.29,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,177.8,177.8,145,33,28,0,0,0,0,0,0,0,0,0,0.0,0.0,5,30.0,0.0,1.0,2,180.0,330.0,540.0,495.0,580.0,450.0
1595,145.0,-165,145.0,60.60606061,1,False,3,1,0,0,18.0,0.22,0.0,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,0,172.72,182.88,145,0,1,0,31.33333333,0.373333333,0.0,0.333333333,0.083333333,1,2,8,0,0,0,1,0,0,0,1,0,172.72,175.26,145,27,24,-1,-1,-1,-1,1,-5,0,0,0,0.0,7.62,3,-13.33333333,0.0,0.666666667,2,242.0,111.0,1180.0,898.0,1000.0,600.0
1609,205.0,-245,205.0,40.81632653,1,False,3,0,1,0,29.33333333,0.47166666700000004,0.333333333,2.5,0.47,4,1,13,0,1,0,1,2,1,0,5,0,172.72,177.8,145,1,0,0,29.23076923,0.466923077,0.615384615,1.0,0.301538462,4,4,28,1,0,0,3,3,3,0,9,0,172.72,180.34,145,36,27,1,1,0,-4,3,-15,-1,-1,-2,0.0,-2.54,9,0.1025641,-0.282051282,1.5,0,400.0,150.0,850.0,1350.0,820.0,250.0
1614,-110.0,-110,90.90909091,90.90909091,1,False,3,1,0,0,35.0,0.3,0.0,1.0,0.07,0,1,3,0,0,0,0,0,0,0,0,0,170.18,180.34,145,2,0,0,37.5,0.495,1.0,2.5,0.64,0,2,5,0,0,0,0,0,0,0,0,0,177.8,175.26,145,28,26,1,0,0,0,1,-2,0,0,0,-7.62,5.08,2,-2.5,-1.0,-1.5,2,237.0,159.0,725.0,684.0,434.0,1035.0
