,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
162,-165.0,130,60.60606061,130.0,0,False,3,0,1,0,5.52,0.42,0.3,0.48,0.21,1,4,18,0,0,1,2,1,0,0,4,0,190.5,198.12,230,0,2,0,4.88,0.46,0.0,0.0,0.0,2,1,9,0,0,1,1,0,0,0,2,0,182.88,190.5,245,26,32,0,-1,-1,2,3,9,0,1,0,7.62,7.62,6,0.64,0.3,0.48,2,160.0,250.0,1200.0,1200.0,275.0,550.0
163,-118.0,-106,84.74576271,94.33962264,0,False,5,1,0,0,5.1,0.48,0.0,0.14,0.5,5,1,17,0,0,2,0,3,0,0,5,0,190.5,195.58,265,1,0,0,3.15,0.49,0.0,0.0,0.0,4,2,17,0,0,0,0,5,0,0,5,0,187.96,198.12,242,33,30,0,0,1,0,-1,0,0,-2,0,2.54,-2.54,-3,1.95,0.0,0.14,0,525.0,325.0,1800.0,1000.0,135.0,285.0
164,140.0,-177,140.0,56.49717514,1,False,3,0,4,0,3.63,0.5,0.1,1.67,0.45,4,5,36,0,0,0,5,3,0,0,8,0,190.5,198.12,249,2,0,0,3.05,0.39,0.1,0.29,0.28,3,8,26,0,0,0,0,6,0,0,6,1,195.58,195.58,250,37,35,-2,4,1,2,-3,10,0,-3,0,-5.08,2.54,-2,0.58,0.0,1.38,0,650.0,235.0,1400.0,900.0,185.0,250.0
169,-200.0,160,50.0,160.0,1,False,3,3,0,0,1.84,0.39,0.4,2.02,0.34,3,6,25,0,0,0,2,3,2,0,7,0,177.8,185.42,230,1,0,0,4.21,0.52,0.0,0.0,0.0,2,2,12,0,0,0,1,2,0,0,3,0,187.96,190.5,255,29,37,2,0,1,4,4,13,0,1,2,-10.16,-5.08,8,-2.37,0.4,2.02,2,200.0,275.0,1800.0,1000.0,210.0,500.0
177,-178.0,157,56.17977528,157.0,1,False,3,1,0,0,5.59,0.49,0.0,0.53,1.0,1,1,3,0,0,0,0,1,0,0,1,0,193.04,203.2,260,1,0,0,5.15,0.55,0.0,0.0,0.0,1,2,5,0,0,0,0,1,0,0,1,1,182.88,187.96,264,27,29,0,0,0,0,-1,-2,0,0,0,10.16,15.24,2,0.44,0.0,0.53,2,375.0,525.0,1400.0,900.0,110.0,350.0
181,-345.0,285,28.98550725,285.0,0,False,3,0,0,0,4.64,0.38,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,175.26,190.5,265,1,0,0,3.71,0.42,0.4,0.68,0.35,6,8,51,0,0,2,2,9,2,0,15,0,193.04,198.12,265,39,34,-1,0,-6,-15,-8,-51,0,-9,-2,-17.78,-7.62,-5,0.93,-0.4,-0.68,2,300.0,650.0,500.0,1800.0,100.0,600.0
202,157.0,-177,157.0,56.49717514,1,False,3,1,0,0,3.24,0.54,0.6,1.14,0.66,2,6,18,0,0,0,1,4,1,0,6,0,185.42,190.5,253,1,0,0,3.28,0.45,0.4,0.0,0.0,3,3,13,0,0,1,0,1,2,0,4,0,200.66,203.2,258,34,35,0,0,-1,2,3,5,0,3,-1,-15.24,-12.7,1,-0.04,0.2,1.14,2,575.0,600.0,400.0,600.0,475.0,125.0
232,110.0,-130,110.0,76.92307692,0,False,3,0,1,0,6.0,0.45,0.0,0.0,0.0,2,5,19,0,0,0,1,2,0,0,3,0,193.04,198.12,250,1,0,0,3.62,0.44,0.2,0.45,0.36,6,18,85,5,0,1,7,11,2,0,21,0,190.5,195.58,240,42,31,-1,1,-4,-18,-13,-66,-5,-9,-2,2.54,2.54,-11,2.38,-0.2,-0.45,2,170.0,300.0,1000.0,1600.0,475.0,240.0
249,-310.0,255,68.02721088,255.0,1,False,3,1,0,1,3.38,0.5,0.0,0.51,0.16,0,1,6,0,0,0,0,0,0,0,0,0,190.5,187.96,265,2,0,0,2.46,0.43,0.0,0.0,0.0,2,2,8,0,0,0,0,2,0,0,2,0,182.88,187.96,250,34,37,-1,0,-2,-2,-1,-2,0,-2,0,7.62,0.0,3,0.92,0.0,0.51,2,500.0,600.0,1800.0,1400.0,-160.0,400.0
254,117.0,-137,117.0,72.99270073,1,True,5,0,4,0,2.54,0.41,0.4,0.2,0.33,6,2,20,1,0,0,0,9,1,0,10,0,193.04,210.82,250,0,2,0,4.82,0.53,0.0,1.86,0.34,6,3,44,7,0,0,5,9,0,0,14,0,193.04,203.2,240,38,34,0,2,0,-4,-1,-24,-6,0,1,0.0,7.62,-4,-2.28,0.4,-1.66,0,375.0,1200.0,1400.0,2500.0,250.0,-130.0
268,-430.0,345,23.25581395,345.0,0,False,3,1,0,0,4.33,0.51,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,187.96,190.5,241,0,1,0,4.38,0.5,0.0,0.0,0.0,3,3,13,0,0,0,1,3,0,0,4,1,187.96,190.5,264,28,32,1,-1,-3,-4,-2,-12,0,-3,0,0.0,0.0,4,-0.05,0.0,0.0,2,600.0,1200.0,2000.0,900.0,-275.0,650.0
300,185.0,-225,185.0,44.0,1,False,5,0,4,0,5.04,0.55,0.5,1.13,0.26,4,0,9,0,0,0,1,1,2,0,4,0,193.04,205.74,245,0,1,0,3.14,0.48,0.0,0.0,0.0,4,1,12,0,0,0,0,5,0,0,5,0,193.04,198.12,242,32,30,0,3,0,-1,-1,-3,0,-4,2,0.0,7.62,-2,1.9,0.5,1.13,0,1100.0,275.0,2500.0,300.0,275.0,190.0
308,-400.0,300,25.0,300.0,1,False,5,0,4,0,2.59,0.5,0.0,0.52,0.26,6,5,2,1,0,0,0,0,0,0,16,0,190.5,200.66,260,1,0,0,3.59,0.53,0.0,6.64,0.54,5,3,2,0,0,0,0,0,0,0,9,0,193.04,203.2,265,30,36,-1,4,1,7,2,0,1,0,0,-2.54,-2.54,6,-1.0,0.0,-6.12,2,400.0,1200.0,550.0,2500.0,-175.0,400.0
311,140.0,-177,140.0,56.49717514,1,False,3,0,3,0,11.78,0.61,0.0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,3,0,190.5,193.04,250,2,0,0,3.47,0.5,2.4,2.38,0.46,2,6,5,0,0,0,0,0,0,0,8,0,187.96,203.2,240,43,31,-2,3,1,-5,-6,-5,0,0,0,2.54,-10.16,-12,8.31,-2.4,-2.38,2,850.0,700.0,225.0,1800.0,1000.0,-135.0
313,200.0,-265,200.0,37.73584906,1,False,3,0,3,0,7.43,0.66,1.8,3.54,1.0,3,0,0,0,0,0,0,0,0,0,3,0,195.58,198.12,256,0,1,0,3.62,0.44,0.2,0.45,0.36,6,18,11,5,0,0,0,0,0,0,22,0,190.5,195.58,240,42,27,0,2,-3,-19,-18,-11,-5,0,0,5.08,2.54,-15,3.81,1.6,3.09,2,350.0,350.0,1200.0,2000.0,900.0,-150.0
330,150.0,-182,150.0,54.94505495,1,False,5,0,1,0,4.76,0.58,0.2,0.69,0.7,4,2,26,0,0,1,2,3,0,0,6,0,200.66,203.2,250,0,2,0,3.71,0.64,0.8,1.44,0.56,11,15,83,1,1,0,4,20,8,0,33,0,193.04,203.2,265,40,32,0,-1,-7,-27,-13,-57,-1,-17,-8,7.62,0.0,-8,1.05,-0.6,-0.75,0,600.0,325.0,1200.0,1200.0,350.0,100.0
368,-190.0,155,52.63157895,155.0,0,False,3,0,1,0,3.86,0.66,0.0,0.0,0.0,1,1,2,0,0,0,0,1,0,0,1,1,182.88,187.96,264,0,1,0,4.07,0.4,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,0,182.88,190.5,245,26,27,0,0,0,0,0,-4,0,1,0,0.0,-2.54,1,-0.21,0.0,0.0,2,175.0,600.0,1600.0,2200.0,175.0,275.0
376,-110.0,-110,90.90909091,90.90909091,0,False,3,1,0,0,4.83,0.5,0.0,0.21,0.33,2,3,0,0,0,0,0,0,0,0,6,0,195.58,203.2,265,0,4,0,3.7,0.5,0.1,1.62,0.45,4,5,4,0,0,0,0,0,0,0,8,0,190.5,198.12,249,35,32,1,-4,-2,-2,-2,-4,0,0,0,5.08,5.08,-3,1.13,-0.1,-1.41,2,225.0,550.0,475.0,1800.0,650.0,145.0
387,325.0,-400,325.0,25.0,1,False,3,4,0,0,4.49,0.47,0.1,0.3,0.5,9,8,6,5,0,0,0,0,0,0,15,0,193.04,195.58,238,0,4,0,5.61,0.54,0.7,1.08,0.6,4,0,0,0,0,0,0,0,0,0,4,0,193.04,205.74,245,30,36,4,-4,5,11,8,6,5,0,0,0.0,-10.16,6,-1.12,-0.6,-0.78,2,700.0,225.0,1600.0,1000.0,675.0,-130.0
400,-200.0,160,50.0,160.0,1,False,3,1,0,0,4.15,0.39,0.5,0.71,0.23,1,4,15,0,0,1,1,1,0,0,3,0,190.5,198.12,230,2,0,0,4.32,0.44,0.0,0.49,0.23,3,11,52,0,0,3,2,5,0,0,10,0,190.5,193.04,230,35,32,-1,0,-2,-7,-7,-37,0,-4,0,0.0,5.08,-3,-0.17,0.5,0.22,2,300.0,525.0,1400.0,1000.0,125.0,350.0
403,-200.0,160,50.0,160.0,1,False,3,1,0,0,6.82,0.43,1.2,1.22,1.0,0,1,1,0,0,0,0,0,0,0,0,0,182.88,190.5,265,0,2,0,7.07,0.55,2.9,0.0,0.0,2,0,2,0,0,0,0,2,0,0,2,0,193.04,200.66,265,31,35,1,-2,-2,-2,1,-1,0,-2,0,-10.16,-10.16,4,-0.25,-1.7,1.22,2,650.0,725.0,1400.0,625.0,-150.0,400.0
431,-265.0,205,37.73584906,205.0,0,False,3,1,0,0,0.75,0.46,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,177.8,182.88,250,2,0,0,4.19,0.45,0.0,0.0,0.0,2,3,11,0,0,0,0,2,0,0,2,0,198.12,205.74,260,28,34,-1,0,-2,-2,-2,-9,0,-2,0,-20.32,-22.86,6,-3.44,0.0,0.0,2,210.0,500.0,2000.0,900.0,130.0,500.0
433,235.0,-305,235.0,32.78688525,0,False,3,0,2,0,4.54,0.54,0.0,0.0,0.0,2,1,9,0,0,0,1,2,0,0,3,0,187.96,190.5,255,0,1,0,3.54,0.44,0.3,0.5,0.36,6,17,80,5,0,1,6,11,2,0,20,0,190.5,195.58,240,41,29,0,1,-4,-17,-16,-71,-5,-9,-2,-2.54,-5.08,-12,1.0,-0.3,-0.5,2,450.0,145.0,1600.0,2500.0,900.0,140.0
444,250.0,-335,250.0,29.85074627,1,False,3,0,1,0,4.48,0.48,0.0,0.0,0.0,2,2,15,0,0,0,1,4,0,0,5,0,195.58,203.2,265,0,1,0,4.31,0.44,0.7,0.0,0.0,3,2,11,0,0,1,0,1,2,0,4,0,200.66,203.2,258,34,32,0,0,-1,1,0,4,0,3,-2,-5.08,0.0,-2,0.17,-0.7,0.0,2,750.0,325.0,600.0,2500.0,700.0,-130.0
455,-190.0,150,52.63157895,150.0,0,False,3,1,0,0,2.97,0.39,0.2,0.32,0.33,3,7,24,0,0,0,0,6,0,0,6,1,195.58,195.58,250,1,0,0,4.65,0.58,0.2,0.72,0.7,4,2,24,0,0,1,2,2,0,0,5,0,200.66,203.2,250,32,37,0,0,-1,1,5,0,0,4,0,-5.08,-7.62,5,-1.68,0.0,-0.4,0,215.0,700.0,800.0,1800.0,250.0,225.0
459,-112.0,-112,89.28571429,89.28571429,1,False,3,3,0,0,4.09,0.48,0.0,0.0,0.0,3,3,12,0,0,0,1,2,0,0,3,1,187.96,190.5,264,1,0,0,3.13,0.47,1.7,0.58,0.5,4,10,45,0,1,0,1,5,6,0,13,0,210.82,213.36,265,32,27,2,0,-1,-10,-7,-33,0,-3,-6,-22.86,-22.86,-5,0.96,-1.7,-0.58,2,325.0,600.0,250.0,4000.0,750.0,150.0
477,-159.0,130,62.89308176,130.0,1,False,3,0,2,0,3.32,0.5,0.1,1.69,0.48,3,5,31,0,0,0,4,2,0,0,6,0,190.5,198.12,249,0,2,0,3.37,0.43,0.3,0.68,0.33,6,7,48,0,0,2,2,9,2,0,15,0,193.04,198.12,265,38,34,0,0,-3,-9,-2,-17,0,-7,-2,-2.54,0.0,-4,-0.05,-0.2,1.01,2,230.0,275.0,750.0,1600.0,225.0,650.0
479,-560.0,400,17.85714286,400.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,190.5,205,0,1,0,13.33,0.1,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,195.58,198.12,256,27,30,0,-1,-1,-1,0,-1,0,-1,0,-5.08,-7.62,3,-13.33,0.0,0.0,2,600.0,1100.0,450.0,2000.0,-190.0,700.0
482,205.0,-265,205.0,37.73584906,0,False,3,0,1,0,4.44,0.56,2.9,2.9,1.0,1,0,2,0,0,0,0,0,1,0,1,0,187.96,203.2,246,0,1,0,8.28,0.62,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,190.5,193.04,250,31,27,0,0,0,0,0,1,0,-1,1,-2.54,10.16,-4,-3.84,2.9,2.9,2,1100.0,475.0,1600.0,-110.0,315.0,750.0
489,-265.0,205,37.73584906,205.0,1,False,3,1,0,0,2.93,0.36,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,182.88,190.5,245,1,0,0,2.19,0.41,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0,182.88,187.96,250,33,25,0,0,-1,-1,0,-1,0,-1,0,0.0,2.54,-8,0.74,0.0,0.0,2,350.0,750.0,2000.0,1600.0,100.0,400.0
507,-305.0,233,32.78688525,233.0,0,False,3,2,0,0,4.34,0.51,0.0,0.78,0.5,0,2,7,0,0,0,0,0,0,0,0,0,187.96,195.58,250,0,1,0,6.11,0.95,8.3,8.33,1.0,1,0,1,1,0,0,0,0,1,0,1,0,193.04,208.28,250,39,32,2,-1,-1,-1,2,6,-1,0,-1,-5.08,-12.7,-7,-1.77,-8.3,-7.55,2,310.0,425.0,115.0,2200.0,650.0,737.0
529,-360.0,275,27.77777778,275.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,177.8,177.8,250,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,187.96,190.5,262,29,34,0,0,0,0,0,0,0,0,0,-10.16,-12.7,5,0.0,0.0,0.0,2,580.0,925.0,400.0,2500.0,-150.0,540.0
534,-159.0,130,62.89308176,130.0,0,False,5,0,4,0,5.45,0.46,0.0,0.19,0.5,4,0,10,0,0,2,0,2,0,0,4,0,190.5,195.58,265,0,1,0,3.66,0.63,0.9,1.4,0.54,11,15,78,3,1,0,4,19,8,0,32,0,193.04,203.2,265,40,29,0,3,-7,-28,-15,-68,-3,-17,-8,-2.54,-7.62,-11,1.79,-0.9,-1.21,0,300.0,400.0,800.0,1125.0,140.0,210.0
560,-106.0,-112,94.33962264,89.28571429,0,True,5,1,0,0,4.25,0.52,0.5,1.95,0.44,12,2,58,10,0,1,6,8,4,0,19,0,180.34,182.88,235,0,1,0,4.95,0.52,0.0,2.2,0.37,6,3,39,6,0,0,4,9,0,0,13,0,193.04,203.2,240,37,41,1,-1,6,6,-1,19,4,-1,4,-12.7,-20.32,4,-0.7,0.5,-0.25,0,400.0,325.0,2000.0,600.0,155.0,250.0
562,115.0,-143,115.0,69.93006993,1,False,3,1,0,0,3.84,0.48,0.0,0.0,0.0,4,1,10,0,0,0,0,4,0,0,4,0,193.04,198.12,242,2,0,0,4.66,0.48,0.1,0.33,0.55,9,6,54,5,0,0,5,10,0,0,15,0,193.04,195.58,238,36,32,-1,0,-5,-11,-5,-44,-5,-6,0,0.0,2.54,-4,-0.82,-0.1,-0.33,0,350.0,600.0,800.0,3000.0,300.0,100.0
569,-106.0,-118,94.33962264,84.74576271,0,False,3,0,0,0,8.54,0.47,1.9,1.91,1.0,0,0,0,0,0,0,0,0,0,0,0,0,172.0,172.0,260,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,187.96,256,30,30,0,0,0,0,0,0,0,0,0,-187.96,-187.96,0,8.54,1.9,1.91,2,550.0,500.0,1125.0,700.0,190.0,180.0
570,-200.0,160,50.0,160.0,0,False,5,0,2,0,3.72,0.5,2.2,2.41,0.46,2,4,19,0,0,1,0,1,6,0,8,0,187.96,203.2,240,0,2,0,2.53,0.49,0.0,0.48,0.24,6,5,44,1,0,2,2,10,0,0,14,0,190.5,200.66,260,35,43,0,0,-4,-6,-1,-25,-1,-9,6,-2.54,2.54,8,1.19,2.2,1.93,0,700.0,800.0,2000.0,180.0,-155.0,700.0
591,260.0,-335,260.0,29.85074627,0,False,3,2,0,0,4.02,0.4,0.4,1.56,0.39,6,6,42,3,0,0,3,5,2,0,10,0,195.58,200.66,205,2,0,0,3.61,0.52,1.1,1.71,0.31,6,9,71,3,0,0,6,6,10,0,22,0,193.04,195.58,231,42,33,0,0,0,-12,-3,-29,0,-1,-8,2.54,5.08,-9,0.41,-0.7,-0.15,1,600.0,170.0,550.0,1400.0,900.0,120.0
598,-278.0,220,35.97122302,220.0,0,False,3,0,1,0,4.15,0.39,0.5,0.72,0.23,1,3,14,0,0,1,1,1,0,0,3,0,190.5,198.12,205,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,195.58,195.58,256,27,31,0,1,1,3,3,14,0,1,0,-5.08,2.54,4,4.15,0.5,0.72,2,350.0,375.0,800.0,1125.0,-110.0,900.0
600,-278.0,220,35.97122302,220.0,0,False,3,0,1,0,2.4,0.25,0.0,0.0,0.0,1,1,4,0,0,0,1,0,0,0,1,0,190.5,198.12,262,0,1,0,4.28,0.5,0.0,0.0,0.0,1,1,7,0,0,0,1,1,0,0,2,0,187.96,190.5,255,28,31,0,0,0,-1,0,-3,0,-1,0,2.54,7.62,3,-1.88,0.0,0.0,2,-110.0,450.0,2000.0,1250.0,240.0,600.0
636,-112.0,-112,89.28571429,89.28571429,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,190.5,198.12,265,0,1,0,3.52,0.5,0.1,1.54,0.5,3,5,28,0,0,0,3,2,0,0,5,0,190.5,198.12,249,34,36,0,-1,-3,-5,-5,-28,0,-2,0,0.0,0.0,-2,-3.52,-0.1,-1.54,2,200.0,300.0,700.0,1200.0,400.0,200.0
643,180.0,-230,180.0,43.47826087,1,False,3,2,0,0,4.19,0.44,0.5,0.0,0.0,3,2,8,0,0,1,0,1,1,0,3,0,200.66,203.2,258,1,0,0,4.26,0.42,0.0,0.53,0.23,3,10,49,0,0,3,2,5,0,0,10,0,190.5,193.04,205,34,33,1,0,0,-7,-8,-41,0,-4,1,10.16,10.16,-1,-0.07,0.5,-0.53,2,400.0,325.0,900.0,575.0,500.0,-115.0
646,-112.0,-112,89.28571429,89.28571429,1,False,3,1,0,0,4.17,0.49,0.0,0.0,0.0,1,1,6,0,0,0,1,0,0,0,1,0,187.96,190.5,255,1,0,0,2.73,0.41,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,187.96,198.12,240,34,28,0,0,1,1,0,3,0,0,0,0.0,-7.62,-6,1.44,0.0,0.0,2,220.0,155.0,1500.0,2500.0,300.0,550.0
651,-400.0,325,25.0,325.0,0,False,5,0,1,0,5.36,0.6,0.2,0.75,0.75,4,1,19,0,0,1,2,2,0,0,5,0,200.66,203.2,250,0,3,0,3.74,0.51,0.0,6.63,0.55,5,2,25,0,0,0,3,5,0,0,8,0,193.04,203.2,265,29,31,0,-2,-1,-3,-1,-6,0,-3,0,7.62,0.0,2,1.62,0.2,-5.88,0,539.0,800.0,1150.0,2000.0,-230.0,483.0
686,-105.0,-115,95.23809524,86.95652174,1,False,3,0,3,0,5.51,0.46,0.0,0.24,0.5,3,0,7,0,0,1,0,2,0,0,3,0,190.5,195.58,265,1,0,0,3.09,0.38,0.2,1.07,0.62,2,2,14,0,0,0,2,0,0,0,2,1,180.34,185.42,250,33,29,-1,3,1,1,-2,-7,0,2,0,10.16,10.16,-4,2.42,-0.2,-0.83,0,245.0,175.0,610.0,4785.0,515.0,382.0
696,135.0,-155,135.0,64.51612903,0,False,5,1,0,0,2.97,0.39,0.2,0.32,0.33,3,7,22,0,0,0,0,0,0,0,6,1,195.58,195.58,250,0,1,0,3.66,0.63,0.9,1.4,0.54,11,15,76,3,0,0,0,0,0,0,32,0,193.04,203.2,265,39,36,1,-1,-8,-26,-8,-54,-3,0,0,2.54,-7.62,-3,-0.69,-0.7,-1.08,0,545.0,850.0,617.0,3500.0,290.0,-116.0
706,-115.0,-105,86.95652174,95.23809524,0,False,3,2,0,0,4.19,0.45,0.0,0.0,0.0,0,2,3,0,0,0,0,0,0,0,0,0,198.12,205.74,260,0,1,0,4.44,0.56,2.9,2.9,1.0,1,0,0,0,0,0,0,0,0,0,1,0,187.96,203.2,246,27,28,2,-1,-1,-1,2,3,0,0,0,10.16,2.54,1,-0.25,-2.9,-2.9,2,490.0,480.0,210.0,4000.0,700.0,165.0
708,112.0,-132,112.0,75.75757576,0,False,3,0,1,0,2.59,0.46,0.6,1.34,0.4,5,9,62,1,1,0,4,8,5,0,18,1,190.5,203.2,230,0,1,0,3.34,0.42,0.3,0.66,0.33,6,7,45,0,0,1,2,9,2,0,14,0,193.04,198.12,265,38,37,0,0,-1,4,2,17,1,-1,3,-2.54,5.08,-1,-0.75,0.3,0.68,2,335.0,340.0,602.0,380.0,350.0,365.0
711,130.0,-150,130.0,66.66666667,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,187.96,198.12,240,1,0,0,3.55,0.44,0.3,0.52,0.36,6,17,77,5,0,1,5,11,2,0,19,0,190.5,195.58,240,41,34,-1,0,-6,-19,-17,-77,-5,-11,-2,-2.54,2.54,-7,-3.55,-0.3,-0.52,2,355.0,422.0,2050.0,1300.0,475.0,-120.0
716,-160.0,140,62.5,140.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,185.42,185.42,225,3,0,0,5.81,0.43,0.0,0.0,0.0,2,5,17,0,0,0,1,1,0,0,2,0,193.04,198.12,250,30,36,-3,0,-2,-2,-5,-17,0,-1,0,-7.62,-12.7,6,-5.81,0.0,0.0,2,330.0,550.0,1700.0,3500.0,150.0,235.0
721,270.0,-330,270.0,30.303030300000003,0,False,3,1,0,0,3.61,0.51,1.1,1.65,0.3,6,8,68,3,0,0,6,6,10,0,22,0,193.04,195.58,231,0,1,0,3.08,0.5,2.8,3.01,0.46,2,4,16,0,0,0,0,1,6,0,7,0,187.96,203.2,240,42,41,-1,-1,4,15,-4,52,3,5,4,5.08,-7.62,1,0.53,-1.7,-1.36,0,1065.0,335.0,667.0,375.0,539.0,145.0
726,-265.0,225,37.73584906,225.0,0,False,3,0,4,0,3.72,0.46,0.0,0.0,0.0,4,0,9,0,0,0,0,4,0,0,4,0,193.04,198.12,242,0,3,0,2.15,0.37,0.5,0.0,0.0,6,2,18,1,0,0,0,8,1,0,9,0,193.04,210.82,250,33,32,0,1,-2,-5,2,-9,-1,-4,-1,0.0,-12.7,1,1.57,-0.5,0.0,0,750.0,475.0,617.0,4000.0,-145.0,455.0
728,-200.0,170,50.0,170.0,0,False,3,0,1,0,3.58,0.53,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,182.88,187.96,250,1,0,0,4.77,0.49,0.0,0.0,0.0,2,2,10,0,0,0,0,2,0,0,2,0,195.58,203.2,265,31,33,1,1,-1,-1,2,-9,0,-1,0,-12.7,-15.24,-2,-1.19,0.0,0.0,2,245.0,655.0,1850.0,2550.0,125.0,280.0
766,130.0,-150,130.0,66.66666667,1,False,3,1,0,0,3.55,0.54,0.8,0.78,0.6,2,5,16,0,0,1,1,3,1,0,5,0,185.42,190.5,253,0,0,0,2.22,0.31,0.0,0.0,0.0,0,0,3,0,0,0,0,0,0,0,0,1,175.26,182.88,265,30,34,-1,0,2,5,-5,13,0,3,1,10.16,7.62,-4,1.33,0.8,0.78,2,700.0,230.0,1800.0,500.0,200.0,360.0
775,-220.0,180,45.45454545,180.0,0,False,5,0,3,0,4.66,0.48,0.1,0.33,0.55,9,4,51,5,0,0,5,10,0,0,15,0,193.04,195.58,238,0,2,0,2.15,0.37,0.5,0.0,0.0,6,2,21,1,0,0,0,7,1,0,8,0,193.04,210.82,250,32,35,0,1,3,7,-2,30,4,3,-1,0.0,-15.24,-3,2.51,-0.4,0.33,0,900.0,600.0,2000.0,1400.0,-180.0,300.0
786,-125.0,105,80.0,105.0,0,False,3,3,0,0,3.98,0.51,0.0,1.54,0.37,1,3,7,0,0,0,0,1,0,0,1,0,190.5,187.96,264,0,2,0,4.19,0.44,0.5,0.0,0.0,2,0,4,0,0,1,0,0,1,0,2,0,200.66,203.2,258,32,28,-3,-2,-1,-1,-3,3,0,1,-1,-10.16,-15.24,4,-0.21,-0.5,1.54,2,275.0,425.0,500.0,925.0,325.0,240.0
795,190.0,-230,190.0,43.47826087,1,False,3,0,1,0,3.72,0.46,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,0,193.04,198.12,242,0,1,0,2.95,0.51,1.2,1.85,0.33,1,1,3,0,0,0,0,0,0,0,1,0,190.5,193.04,245,29,31,0,0,0,0,1,-1,0,1,0,2.54,5.08,-2,0.77,-1.2,-1.85,2,400.0,698.0,800.0,2250.0,643.0,-138.0
835,130.0,-150,130.0,66.66666667,1,False,3,0,1,0,2.96,0.38,0.2,0.35,0.33,2,6,21,0,0,0,0,5,0,0,5,1,195.58,195.58,250,1,0,0,3.08,0.5,2.8,3.01,0.46,2,3,13,0,0,0,0,1,5,0,6,0,187.96,203.2,240,42,36,1,1,0,-1,-3,8,0,4,-5,7.62,-7.62,6,-0.12,-2.6,-2.66,0,850.0,690.0,190.0,2000.0,1315.0,-135.0
836,-105.0,-115,95.23809524,86.95652174,0,False,3,1,0,0,7.09,0.55,0.0,0.91,0.66,1,1,6,0,0,0,0,1,0,0,1,0,195.58,203.2,265,0,1,0,4.77,0.49,0.0,0.0,0.0,1,1,3,0,0,0,0,1,0,0,1,0,195.58,203.2,265,30,27,-1,-1,0,0,0,3,0,0,0,0.0,0.0,3,2.32,0.0,0.91,2,650.0,460.0,2400.0,1400.0,130.0,185.0
