,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
948,100.0,-120,100.0,83.33333333,1,False,3,1,0,0,2.33,0.48,1.5,1.65,0.21,1,4,14,0,0,0,0,0,3,0,3,0,190.5,193.04,205,2,0,0,2.79,0.6,1.7,2.61,0.18,0,2,2,0,0,0,0,0,0,0,0,0,193.04,193.04,205,30,31,1,0,1,3,-2,12,0,0,3,-2.54,0.0,-1,-0.46,-0.2,-0.96,2,420.0,365.0,260.0,285.0,575.0,540.0
955,-290.0,245,34.48275862,245.0,1,False,3,2,0,0,2.59,0.46,0.6,1.34,0.4,5,9,60,1,1,0,4,8,4,0,17,1,190.5,203.2,205,0,2,0,5.39,0.56,0.0,1.2,0.66,2,0,5,0,0,0,0,2,0,0,2,1,182.88,187.96,205,24,36,-2,-2,3,15,-9,55,1,6,4,7.62,15.24,-12,-2.8,0.6,0.14,2,340.0,1000.0,1200.0,500.0,100.0,650.0
993,-175.0,155,57.14285714,155.0,0,False,3,0,1,0,3.21,0.54,0.2,3.03,0.39,2,3,16,0,0,0,4,0,0,0,4,0,182.88,190.5,205,0,2,0,3.26,0.43,2.4,0.6,0.33,2,0,4,0,0,0,1,1,0,0,2,0,195.58,200.66,205,28,29,0,-1,0,2,-3,12,0,-1,0,-12.7,-10.16,-1,-0.05,-2.2,2.43,2,690.0,300.0,500.0,1400.0,145.0,470.0
1002,-200.0,170,50.0,170.0,0,False,5,1,0,0,3.14,0.42,1.0,3.82,0.5,9,4,35,5,0,0,3,4,3,0,10,0,187.96,198.12,205,0,5,0,5.03,0.52,0.4,0.39,0.16,5,0,9,0,0,1,1,2,1,0,5,1,193.04,195.58,205,29,35,-1,-5,4,5,-4,26,5,2,2,-5.08,2.54,-6,-1.89,0.6,3.43,0,650.0,475.0,1650.0,420.0,-145.0,600.0
1120,-320.0,260,31.25,260.0,1,False,5,1,0,0,33.18181818,0.507272727,0.363636364,0.363636364,0.096363636,3,4,27,1,0,0,1,5,1,0,7,0,193.04,193.04,205,1,0,0,44.2,0.384666667,0.333333333,1.2,0.303333333,6,5,38,3,0,0,3,5,2,0,10,0,195.58,200.66,205,32,30,0,0,-3,-3,1,-11,-2,0,-1,-2.54,-7.62,2,-11.01818182,0.030303031,-0.836363636,0,175.0,1800.0,700.0,1200.0,125.0,390.0
1121,215.0,-255,215.0,39.21568627,1,False,3,0,3,0,60.33333333,0.566666667,0.0,1.0,0.25,3,0,7,0,0,0,2,1,0,0,3,0,193.04,198.12,205,3,0,0,26.09090909,0.5372727270000001,0.181818182,0.272727273,0.090909091,3,5,21,0,0,0,1,3,0,2,6,0,185.42,200.66,205,39,27,3,3,0,-3,5,-14,0,-4,0,7.62,-2.54,12,34.24242424,-0.181818182,0.727272727,0,800.0,325.0,1800.0,1200.0,225.0,-110.0
1130,-110.0,-110,90.90909091,90.90909091,1,False,3,1,0,0,35.5,0.586666667,0.166666667,2.166666667,0.39333333299999995,2,3,13,0,0,0,3,0,0,0,3,0,182.88,190.5,205,0,1,0,9.0,0.56,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,182.88,193.04,205,27,29,-1,-1,1,2,-3,12,0,-1,0,0.0,-2.54,-2,26.5,0.166666667,2.166666667,2,553.0,235.0,1300.0,1200.0,150.0,352.0
1142,-260.0,220,38.46153846,220.0,1,False,3,3,0,0,29.71428571,0.495238095,0.761904762,1.523809524,0.47,3,11,47,1,0,1,2,3,4,0,10,0,185.42,195.58,205,2,0,0,39.66666667,0.495833333,0.083333333,2.833333333,0.3025,3,6,26,0,0,1,3,2,0,0,6,0,187.96,193.04,205,38,38,-1,0,0,4,-5,21,1,1,4,-2.54,2.54,0,-9.95238096,0.6785714290000001,-1.309523809,2,-120.0,760.0,755.0,895.0,475.0,430.0
1150,105.0,-125,105.0,80.0,1,False,3,0,1,0,46.0,0.47,1.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,195.58,200.66,205,0,1,0,26.27272727,0.335454545,0.181818182,0.090909091,0.090909091,2,5,24,0,0,1,1,4,0,0,6,1,187.96,190.5,205,42,27,0,0,-1,-5,5,-21,0,-4,0,7.62,10.16,15,19.72727273,0.818181818,-0.090909091,2,510.0,400.0,700.0,675.0,254.0,228.0
1172,-120.0,100,83.33333333,100.0,0,False,3,0,2,0,42.6,0.502,0.0,1.2,0.17,2,2,11,0,0,0,1,2,0,0,3,1,185.42,190.5,205,0,1,0,30.4375,0.456875,0.5,1.3125,0.364375,5,5,36,1,0,0,2,4,4,1,11,0,187.96,193.04,205,39,25,0,1,-3,-8,3,-25,-1,-3,-4,-2.54,-2.54,14,12.1625,-0.5,-0.1125,0,400.0,700.0,200.0,2000.0,700.0,160.0
1191,180.0,-220,180.0,45.45454545,1,False,3,0,1,0,45.0,0.605,0.0,1.0,0.33,1,1,4,0,0,0,0,1,0,0,1,1,182.88,187.96,205,1,0,0,4.666666667,0.386666667,0.666666667,1.6666666669999999,0.79,2,1,3,0,0,0,0,0,2,0,2,0,180.34,177.8,205,32,24,1,1,-1,-1,0,1,0,1,-2,2.54,10.16,8,40.33333333,-0.666666667,-0.666666667,2,800.0,592.0,300.0,1125.0,850.0,-122.0
1197,115.0,-135,115.0,74.07407407,1,False,3,2,0,0,27.1,0.56,0.6,0.2,0.15,5,4,15,0,0,0,0,3,3,0,6,0,190.5,195.58,205,1,0,0,24.55555556,0.461111111,0.27777777800000003,0.5555555560000001,0.23722222199999998,4,7,41,1,1,0,1,5,4,0,11,1,190.5,203.2,205,36,27,-1,0,1,-5,3,-26,-1,-2,-1,0.0,-7.62,9,2.54444444,0.322222222,-0.355555556,0,600.0,450.0,200.0,550.0,450.0,250.0
1233,220.0,-260,220.0,38.46153846,1,False,3,0,3,0,43.33333333,0.536666667,0.333333333,0.333333333,0.333333333,3,0,5,0,0,0,1,1,1,0,3,1,193.04,195.58,205,2,0,0,42.8,0.5539999999999999,0.0,0.2,0.2,3,2,10,1,0,1,0,2,0,0,3,0,187.96,190.5,205,29,29,2,3,0,0,2,-5,-1,-1,1,5.08,5.08,0,0.53333333,0.333333333,0.133333333,0,550.0,375.0,1600.0,400.0,400.0,150.0
1256,-800.0,550,12.5,550.0,0,True,5,0,3,0,32.9,0.504,0.4,0.4,0.106,3,3,22,0,0,0,1,5,1,0,7,0,193.04,193.04,205,0,1,0,61.84210526,0.573684211,0.526315789,1.947368421,0.556842105,13,2,58,12,0,0,7,5,5,0,17,0,193.04,213.36,205,31,30,0,2,-10,-10,-1,-36,-12,0,-4,0.0,-20.32,1,-28.94210526,-0.126315789,-1.547368421,0,700.0,1600.0,220.0,1600.0,-130.0,800.0
1262,155.0,-175,155.0,57.14285714,1,False,3,0,2,0,8.5,0.885,0.0,0.0,0.0,2,0,2,0,0,0,0,2,0,0,2,0,195.58,208.28,205,0,1,0,21.28571429,0.54,0.7142857140000001,1.428571429,0.46285714299999997,4,2,10,0,0,0,0,1,4,0,5,0,190.5,195.58,205,32,26,0,1,-2,-3,2,-8,0,1,-4,5.08,12.7,6,-12.78571429,-0.7142857140000001,-1.428571429,0,700.0,700.0,250.0,1400.0,650.0,-130.0
1268,110.0,-130,110.0,76.92307692,1,False,5,0,3,0,32.17647059,0.464705882,0.058823529000000006,0.41176470600000004,0.161764706,4,5,29,0,0,0,2,10,0,0,12,0,187.96,193.04,205,0,4,0,44.6,0.519,0.3,1.3,0.546,4,4,26,0,0,0,3,1,2,0,6,0,187.96,198.12,205,35,35,0,-1,0,6,-1,3,0,9,-2,0.0,-5.08,0,-12.42352941,-0.241176471,-0.888235294,0,710.0,735.0,205.0,1850.0,710.0,119.0
1270,180.0,-220,180.0,45.45454545,1,False,3,1,0,0,76.0,0.58,0.0,2.0,0.66,0,1,3,0,0,0,0,0,0,0,0,1,182.88,187.96,205,0,1,0,52.28571429,0.43714285700000005,0.0,0.35714285700000004,0.16071428599999998,2,7,37,0,0,3,0,4,0,0,7,0,190.5,193.04,205,33,24,-1,-1,-2,-7,6,-34,0,-4,0,-7.62,-5.08,9,23.71428571,0.0,1.642857143,2,350.0,141.0,1950.0,1375.0,485.0,285.0
1297,-145.0,125,68.96551724,125.0,0,False,3,1,0,0,30.4375,0.48625,0.0625,0.0625,0.0625,4,6,34,0,0,2,2,5,1,0,10,1,187.96,190.5,205,0,1,0,17.0,0.44,4.0,1.0,1.0,1,0,3,0,0,0,0,0,1,0,1,0,187.96,187.96,205,22,32,-1,-1,3,9,-6,31,0,5,0,0.0,2.54,-10,13.4375,-3.9375,-0.9375,2,164.0,519.0,880.0,1500.0,421.0,248.0
1308,-235.0,195,42.55319149,195.0,0,False,3,1,0,0,41.0,0.375,0.25,0.25,0.25,3,1,10,0,0,1,1,0,1,0,3,0,193.04,203.2,205,0,1,0,10.0,0.9,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,195.58,208.28,205,26,30,-1,-1,2,2,-1,9,0,-1,1,-2.54,-5.08,-4,31.0,0.25,0.25,2,250.0,400.0,1000.0,800.0,170.0,500.0
1322,-110.0,-110,90.90909091,90.90909091,0,False,3,0,1,0,18.33333333,0.62,0.666666667,1.0,0.553333333,1,1,5,0,0,0,1,0,1,0,2,1,185.42,187.96,205,1,0,0,32.06666667,0.45133333299999995,0.46666666700000003,1.333333333,0.36666666700000006,5,5,35,1,0,0,2,4,3,1,10,0,187.96,193.04,205,39,28,1,1,-4,-8,4,-30,-1,-5,-2,-2.54,-5.08,11,-13.73333334,0.2,-0.333333333,0,504.0,525.0,267.0,900.0,425.0,220.0
1330,-290.0,245,34.48275862,245.0,0,True,5,0,2,0,45.78571429,0.393571429,0.35714285700000004,1.285714286,0.325,6,4,35,2,0,0,3,5,2,0,10,0,195.58,200.66,205,1,0,0,62.0,0.573888889,0.5555555560000001,2.0,0.576666667,13,2,55,11,0,0,7,4,5,0,16,0,193.04,213.36,205,31,31,1,2,-7,-6,-2,-20,-9,1,-3,2.54,-12.7,0,-16.21428571,-0.198412699,-0.7142857140000001,0,294.0,500.0,284.0,1600.0,225.0,600.0
1333,-130.0,110,76.92307692,110.0,1,False,3,0,2,0,54.0,0.48416666700000005,0.0,4.333333333,0.53,3,4,31,1,0,0,6,2,0,0,8,0,190.5,200.66,205,0,2,0,15.3,0.444,0.3,1.0,0.33799999999999997,3,3,17,0,0,0,2,3,2,0,7,0,177.8,185.42,205,35,29,0,0,0,1,-1,14,1,-1,-2,12.7,15.24,6,38.7,-0.3,3.333333333,0,350.0,160.0,700.0,1600.0,180.0,800.0
1352,-110.0,-110,90.90909091,90.90909091,1,False,3,1,0,0,40.0,0.6,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1,193.04,208.28,205,2,0,0,39.0,0.643333333,0.0,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,0,190.5,193.04,205,31,30,1,0,-1,-1,1,-4,0,-1,0,2.54,15.24,1,1.0,0.0,0.0,2,275.0,500.0,1105.0,850.0,260.0,245.0
1358,160.0,-185,160.0,54.05405405,1,False,3,0,2,0,31.5625,0.45875,0.0625,0.375,0.15125,4,5,27,0,0,0,2,9,0,0,11,0,187.96,193.04,205,2,0,0,26.0,0.527,0.2,0.3,0.1,3,4,19,0,0,0,1,3,0,2,6,0,185.42,200.66,205,38,34,2,2,1,5,-1,8,0,4,0,2.54,-7.62,4,5.5625,-0.1375,0.075,0,800.0,600.0,2500.0,2200.0,180.0,-125.0
1366,435.0,-570,435.0,17.54385965,1,False,3,0,2,0,75.0,0.51,0.0,1.5,0.375,2,0,6,0,0,0,2,0,0,0,2,0,193.04,198.12,205,0,1,0,38.8,0.5820000000000001,0.2,2.6,0.47200000000000003,2,2,12,0,0,0,3,0,0,0,3,0,182.88,190.5,205,28,26,0,1,0,-1,2,-6,0,0,0,10.16,7.62,2,36.2,-0.2,-1.1,2,574.0,237.0,2390.0,619.0,1700.0,-130.0
1368,415.0,-525,415.0,19.04761905,0,False,3,1,0,0,15.8,0.612,0.6,0.4,0.2,2,2,7,0,0,0,0,1,2,0,3,0,190.5,200.66,205,1,0,0,38.77777778,0.499444444,0.222222222,1.166666667,0.215,3,9,45,3,0,1,1,7,0,0,9,0,185.42,193.04,205,37,27,0,0,-1,-6,7,-38,-3,-6,2,5.08,7.62,10,-22.97777778,0.37777777799999995,-0.7666666670000001,0,800.0,450.0,1200.0,225.0,650.0,130.0
1398,-125.0,105,80.0,105.0,1,False,3,3,0,0,25.33333333,0.49,0.0,0.0,0.0,0,3,5,0,0,0,0,0,0,0,0,0,180.34,193.04,205,1,0,0,8.0,0.44,1.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,190.5,182.88,205,23,36,-2,0,0,0,-2,3,0,0,0,-10.16,10.16,-13,17.33333333,-1.0,0.0,2,600.0,680.0,1225.0,1300.0,155.0,145.0
1439,-160.0,140,62.5,140.0,1,False,5,0,2,0,29.55555556,0.501111111,0.222222222,0.333333333,0.081111111,3,3,19,0,0,0,1,5,0,0,6,0,193.04,193.04,205,1,0,0,34.25,0.5625,0.0,0.0,0.0,3,1,7,1,0,1,0,2,0,0,3,0,187.96,190.5,205,29,30,1,2,0,3,-2,12,-1,3,0,5.08,2.54,-1,-4.69444444,0.222222222,0.333333333,0,1400.0,800.0,1800.0,850.0,-160.0,180.0
1441,-345.0,285,28.98550725,285.0,0,False,3,1,0,0,43.0,0.486363636,0.090909091,3.0909090910000003,0.33,3,5,25,0,0,1,3,2,0,0,6,0,187.96,193.04,205,2,0,0,23.0,0.528333333,0.5,1.5,0.373333333,4,2,9,0,0,0,0,1,3,0,4,0,190.5,195.58,205,31,37,1,0,-1,2,-3,16,0,1,-3,-2.54,-2.54,-6,20.0,-0.409090909,1.5909090909999999,0,500.0,425.0,175.0,1800.0,160.0,850.0
1443,-235.0,195,42.55319149,195.0,0,False,3,2,0,0,27.0,0.5015,0.8,1.6,0.4935,3,10,44,1,0,1,2,3,4,0,10,0,185.42,195.58,205,1,0,0,50.07692308,0.44230769200000003,0.0,0.384615385,0.173076923,2,7,34,0,0,2,0,4,0,0,6,0,190.5,193.04,205,33,38,-1,0,1,4,-3,10,1,-1,4,-5.08,2.54,-5,-23.07692308,0.8,1.215384615,2,225.0,700.0,1450.0,650.0,110.0,475.0
1454,190.0,-230,190.0,43.47826087,1,False,3,0,2,0,18.0,0.475,0.5,0.5,0.5,2,0,2,0,0,0,0,1,1,0,2,1,193.04,195.58,205,0,1,0,23.76470588,0.457058824,0.294117647,0.529411765,0.24470588199999999,4,6,38,1,1,0,1,5,4,0,11,1,190.5,203.2,205,35,28,0,1,-2,-9,6,-36,-1,-4,-3,2.54,-7.62,7,-5.76470588,0.20588235300000002,-0.029411765,0,700.0,600.0,500.0,600.0,450.0,-120.0
1464,-200.0,170,50.0,170.0,0,False,5,0,1,0,44.0,0.5525,0.0,1.5,0.3175,2,1,12,0,0,0,1,2,0,0,3,1,185.42,190.5,185,0,1,0,27.0,0.446,0.066666667,0.333333333,0.094666667,4,5,24,0,0,0,2,8,0,0,10,0,187.96,193.04,205,34,31,0,0,-2,-7,4,-12,0,-6,0,-2.54,-2.54,3,17.0,-0.066666667,1.166666667,2,700.0,800.0,900.0,2500.0,-110.0,180.0
1466,-350.0,290,28.57142857,290.0,1,False,3,1,0,0,26.3,0.319,0.2,0.1,0.1,2,5,22,0,0,1,1,3,0,0,5,1,187.96,190.5,205,0,2,0,30.2,0.491333333,0.066666667,0.066666667,0.066666667,4,5,32,0,0,2,2,5,1,0,10,1,187.96,190.5,205,32,42,-1,-2,-2,-5,0,-10,0,-2,-1,0.0,0.0,-10,-3.9,0.133333333,0.033333333,2,240.0,350.0,2500.0,1200.0,-150.0,1000.0
1478,125.0,-145,125.0,68.96551724,0,False,3,1,0,0,29.66666667,0.6022222220000001,0.5555555560000001,0.111111111,0.055555556,5,3,13,0,0,0,0,3,3,0,6,0,190.5,195.58,205,0,3,0,48.44444444,0.515555556,0.222222222,1.333333333,0.495555556,3,4,24,0,0,0,3,1,1,0,5,0,187.96,198.12,205,35,26,-1,-3,2,1,1,-11,0,2,2,2.54,-2.54,9,-18.77777777,0.333333334,-1.222222222,0,300.0,365.0,634.0,650.0,675.0,168.0
1485,-560.0,430,17.85714286,430.0,0,False,3,1,0,0,15.0,0.62,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,190.5,187.96,205,1,0,0,59.0,0.61,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,190.5,190.5,205,26,30,0,0,0,0,0,-2,0,0,0,0.0,-2.54,-4,-44.0,0.0,0.0,2,278.0,1100.0,850.0,1700.0,-128.0,764.0
1534,115.0,-135,115.0,74.07407407,1,False,3,0,1,0,43.25,0.4125,0.0,1.5,0.2125,1,2,10,0,0,0,1,1,0,0,2,1,185.42,190.5,205,0,2,0,1.0,0.25,1.0,1.0,1.0,2,0,2,0,0,0,0,0,2,0,2,0,180.34,177.8,205,31,24,0,-1,-1,0,-2,8,0,1,-2,5.08,12.7,7,42.25,-1.0,0.5,0,470.0,505.0,250.0,1500.0,1065.0,165.0
1540,-150.0,130,66.66666667,130.0,1,False,5,0,1,0,30.375,0.47125,0.25,0.375,0.09125,3,3,18,0,0,0,1,4,0,0,5,0,193.04,193.04,205,0,3,0,40.82352941,0.509411765,0.235294118,1.2352941179999999,0.22764705899999998,3,8,44,3,0,1,1,7,0,0,9,0,185.42,193.04,205,36,29,0,-2,0,-4,5,-26,-3,-3,0,7.62,0.0,7,-10.44852941,0.014705882,-0.860294118,0,700.0,426.0,1150.0,1000.0,245.0,115.0
1541,-120.0,100,83.33333333,100.0,1,False,3,0,1,0,54.54545455,0.483636364,0.0,4.090909091,0.545454545,3,4,28,1,0,0,5,2,0,0,7,0,190.5,200.66,205,0,1,0,32.92857143,0.45285714299999996,0.428571429,1.428571429,0.39285714299999996,5,4,32,1,0,0,2,4,3,1,10,0,187.96,193.04,205,38,28,0,0,-2,-3,0,-4,0,-3,-3,2.54,7.62,10,21.61688312,-0.428571429,2.6623376619999997,0,400.0,240.0,550.0,1700.0,205.0,395.0
1549,-105.0,-115,95.23809524,86.95652174,1,False,3,0,1,0,46.0,0.3,0.0,0.0,0.0,1,0,3,0,0,0,1,0,0,0,1,0,193.04,198.12,205,0,3,0,50.66666667,0.34666666700000004,0.333333333,0.333333333,0.333333333,3,0,7,0,0,1,1,0,1,0,3,0,193.04,203.2,205,29,26,0,-2,-2,-2,0,-4,0,0,-1,0.0,-5.08,3,-4.66666667,-0.333333333,-0.333333333,2,184.0,310.0,794.0,1500.0,585.0,255.0
1590,125.0,-145,125.0,68.96551724,0,False,3,0,1,0,17.5,0.5775,0.5,0.5,0.25,2,1,6,0,0,0,0,1,2,0,3,0,190.5,200.66,205,1,0,0,24.8125,0.449375,0.25,0.5625,0.26,4,6,37,1,1,0,1,5,3,0,10,1,190.5,203.2,205,35,26,1,1,-2,-7,5,-31,-1,-4,-1,0.0,-2.54,9,-7.3125,0.25,-0.0625,0,360.0,375.0,650.0,600.0,350.0,250.0
1611,188.0,-205,188.0,48.780487799999996,1,False,3,1,0,0,33.85714286,0.444285714,0.28571428600000004,0.428571429,0.104285714,3,3,17,0,0,0,1,3,0,0,4,0,193.04,193.04,205,4,0,0,27.86363636,0.38727272700000004,0.0,2.409090909,0.349090909,5,8,61,4,1,4,3,6,0,0,14,0,182.88,190.5,205,38,29,3,0,-2,-10,5,-44,-4,-3,0,10.16,2.54,9,5.9935065000000005,0.28571428600000004,-1.98051948,2,330.0,275.0,1865.0,787.0,870.0,132.0
1620,135.0,-155,135.0,64.51612903,1,False,3,0,1,0,28.57142857,0.495714286,0.071428571,0.071428571,0.071428571,4,5,29,0,0,1,2,5,1,0,9,1,187.96,190.5,205,0,1,0,50.08333333,0.44833333299999995,0.0,0.41666666700000005,0.1875,2,6,31,0,0,2,0,4,0,0,6,0,190.5,193.04,205,32,32,0,0,2,3,1,-2,0,1,1,-2.54,-2.54,0,-21.51190476,0.071428571,-0.345238096,0,176.0,280.0,2160.0,1435.0,800.0,170.0
1640,180.0,-220,180.0,45.45454545,1,False,3,0,1,0,16.0,0.57,1.0,1.0,1.0,1,0,1,0,0,0,0,0,1,0,1,1,193.04,195.58,205,1,0,0,37.83333333,0.535,0.0,0.166666667,0.166666667,2,3,14,0,0,0,1,2,0,0,3,2,180.34,195.58,185,34,28,1,1,-1,-2,3,-13,0,-2,1,12.7,0.0,6,-21.83333333,1.0,0.833333333,2,360.0,265.0,1400.0,450.0,680.0,200.0
1673,-165.0,145,60.60606061,145.0,0,False,3,0,2,0,44.2,0.504,0.1,3.4,0.363,3,4,22,0,0,1,3,2,0,0,6,0,187.96,193.04,205,2,0,0,53.6,0.479,0.0,3.3,0.508,3,4,25,1,0,0,4,2,0,0,6,0,190.5,200.66,205,28,37,2,2,0,0,0,-3,-1,0,0,-2.54,-7.62,-9,-9.4,0.1,0.1,0,175.0,170.0,1000.0,1200.0,390.0,650.0
1699,-150.0,130,66.66666667,130.0,1,False,3,0,2,0,42.375,0.5175,0.25,1.375,0.5375,2,4,21,0,0,0,2,1,1,0,4,0,187.96,198.12,205,1,0,0,24.77777778,0.548888889,0.222222222,0.333333333,0.111111111,3,3,16,0,0,0,1,3,0,2,6,0,185.42,200.66,205,38,35,1,2,-1,-2,-1,5,0,-4,1,2.54,-2.54,3,17.59722222,0.027777778,1.041666667,0,250.0,300.0,1600.0,1200.0,140.0,600.0
1719,-255.0,215,39.21568627,215.0,0,False,3,1,0,0,29.5,0.75,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0,190.5,193.04,205,0,2,0,40.5,0.44,1.0,3.0,0.565,2,0,6,0,0,0,2,0,0,0,2,0,187.96,200.66,205,29,30,-1,-2,-1,-1,-1,-2,0,1,0,2.54,-7.62,-1,-11.0,-1.0,-3.0,2,130.0,775.0,537.0,1100.0,325.0,400.0
1722,-165.0,145,60.60606061,145.0,1,False,3,0,1,0,14.22222222,0.42666666700000005,0.222222222,1.111111111,0.375555556,3,3,16,0,0,0,2,3,1,0,6,0,177.8,185.42,205,0,3,0,26.0,0.46,0.26666666699999997,0.6,0.277333333,4,5,36,1,1,0,1,5,3,0,10,1,190.5,203.2,205,34,34,0,-2,-1,-4,2,-20,-1,-2,-2,-12.7,-17.78,0,-11.77777778,-0.044444445,0.5111111110000001,0,310.0,230.0,465.0,1200.0,255.0,550.0
1748,-300.0,250,33.33333333,250.0,0,False,3,1,0,0,37.0,0.28,0.0,0.0,0.0,0,1,2,0,0,0,0,0,0,0,0,0,185.42,198.12,205,1,0,0,19.33333333,0.596666667,0.333333333,0.666666667,0.333333333,2,1,5,0,0,0,0,1,1,0,2,0,190.5,200.66,205,26,31,0,0,-2,-2,0,-3,0,-1,-1,-5.08,-2.54,-5,17.66666667,-0.333333333,-0.666666667,0,350.0,900.0,185.0,900.0,240.0,500.0
1780,-345.0,285,28.98550725,285.0,0,True,5,0,3,0,33.0,0.596666667,0.0,0.0,0.0,3,0,5,0,0,1,0,2,0,0,3,0,187.96,190.5,205,1,0,0,54.9,0.54,0.6,1.5,0.379,4,2,31,5,0,1,3,1,3,0,8,0,180.34,182.88,235,38,28,1,3,-1,-5,2,-26,-5,1,-3,7.62,7.62,10,-21.9,-0.6,-1.5,0,400.0,825.0,145.0,2200.0,250.0,325.0
1782,-155.0,135,64.51612903,135.0,0,False,3,1,0,0,30.5,0.4475,0.0,2.125,0.23375,2,4,21,0,0,0,4,0,0,0,4,0,185.42,190.5,205,2,0,0,47.90909091,0.45727272700000005,0.0,0.454545455,0.204545455,2,6,28,0,0,1,0,4,0,0,5,0,190.5,193.04,205,32,37,1,0,0,-1,2,-7,0,-4,0,-5.08,-2.54,-5,-17.40909091,0.0,1.670454545,0,240.0,350.0,1200.0,1000.0,200.0,410.0
1812,125.0,-145,125.0,68.96551724,0,False,3,1,0,0,23.4,0.5379999999999999,0.6,1.8,0.44799999999999995,4,1,8,0,0,0,0,1,3,0,4,0,190.5,195.58,205,1,0,0,34.46153846,0.44076923100000004,0.384615385,1.4615384619999998,0.346153846,5,4,31,1,0,0,2,3,3,1,9,0,187.96,193.04,205,38,30,0,0,-1,-5,3,-23,-1,-3,0,2.54,2.54,8,-11.06153846,0.215384615,0.33846153799999995,0,340.0,275.0,750.0,360.0,475.0,300.0
1813,-190.0,165,52.63157895,165.0,1,False,3,0,1,0,41.28571429,0.535714286,0.28571428600000004,1.0,0.5,1,4,18,0,0,0,1,1,1,0,3,0,187.96,198.12,205,0,1,0,40.2,0.584,0.0,0.2,0.2,2,2,11,0,0,0,1,2,0,0,3,2,180.34,195.58,185,33,34,0,0,-1,0,-2,7,0,-1,1,7.62,2.54,-1,1.08571429,0.28571428600000004,0.8,0,165.0,245.0,1500.0,1200.0,240.0,800.0
1892,215.0,-255,215.0,39.21568627,0,False,3,1,0,0,34.0,0.505,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0,185.42,187.96,205,1,0,0,33.4,0.452,0.4,0.6,0.172,1,3,11,0,0,1,0,1,0,0,2,0,190.5,198.12,205,29,32,0,0,0,-1,2,-7,0,0,0,-5.08,-10.16,-3,0.6,-0.4,-0.6,2,475.0,185.0,1465.0,277.0,515.0,430.0
1901,-175.0,155,57.14285714,155.0,0,False,3,1,0,0,56.22222222,0.45888888899999997,0.0,3.222222222,0.52,3,3,22,1,0,0,4,2,0,0,6,0,190.5,200.66,205,0,2,0,26.21428571,0.46,0.28571428600000004,0.642857143,0.297142857,4,5,33,1,1,0,1,4,3,0,9,1,190.5,203.2,205,34,28,-1,-2,-1,-3,2,-11,0,-2,-3,0.0,-2.54,6,30.00793651,-0.28571428600000004,2.579365079,0,400.0,190.0,350.0,1400.0,240.0,825.0
1919,130.0,-150,130.0,66.66666667,0,False,3,0,2,0,43.0,0.596666667,0.333333333,2.0,0.576666667,2,1,7,0,0,0,2,0,0,0,2,0,182.88,190.5,205,2,0,0,42.66666667,0.5,0.166666667,1.0,0.41666666700000005,1,4,16,0,0,0,1,1,0,0,2,0,187.96,198.12,205,34,27,2,2,1,0,3,-9,0,-1,0,-5.08,-7.62,7,0.33333333,0.166666666,1.0,2,325.0,125.0,1300.0,1400.0,375.0,450.0
