,R_odds,B_odds,R_ev,B_ev,Winner,title_bout,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_landed,B_avg_TD_pct,B_longest_win_streak,B_losses,B_total_rounds_fought,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_landed,R_avg_TD_pct,R_longest_win_streak,R_losses,R_total_rounds_fought,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,R_age,B_age,lose_streak_dif,win_streak_dif,longest_win_streak_dif,win_dif,loss_dif,total_round_dif,total_title_bout_dif,ko_dif,sub_dif,height_dif,reach_dif,age_dif,sig_str_dif,avg_sub_att_dif,avg_td_dif,better_rank,r_dec_odds,b_dec_odds,r_sub_odds,b_sub_odds,r_ko_odds,b_ko_odds
71,-105.0,-115,95.23809524,86.95652174,0,False,3,0,1,0,5.55,0.43,0.7,0.62,0.21,4,5,34,0,0,0,3,3,3,0,9,0,167.64,165.1,135,0,1,0,3.63,0.45,0.1,0.55,0.56,15,6,76,12,0,0,8,11,0,0,19,0,170.18,177.8,135,34,34,0,0,-11,-10,-1,-42,-12,-8,3,-2.54,-12.7,0,1.92,0.6,0.07,0,150.0,225.0,1600.0,900.0,450.0,450.0
74,105.0,-125,105.0,80.0,0,False,3,1,0,0,4.85,0.42,0.4,1.09,0.35,3,3,25,0,0,0,5,0,1,0,6,1,170.18,172.72,135,1,0,1,4.91,0.42,0.3,0.49,0.42,4,1,16,0,0,0,2,2,1,0,5,0,172.72,170.18,135,23,30,0,0,-1,1,2,9,0,-2,0,-2.54,2.54,7,-0.06,0.1,0.6,2,215.0,165.0,1100.0,800.0,350.0,700.0
76,-110.0,-110,90.90909091,90.90909091,0,False,3,1,0,0,3.37,0.36,0.7,2.93,0.66,1,1,2,0,0,0,0,0,1,0,1,0,172.72,175.26,135,2,0,0,4.39,0.39,0.0,0.2,0.25,1,4,13,0,0,0,1,0,0,0,1,0,170.18,177.8,135,30,25,-1,0,0,0,-3,-11,0,0,1,2.54,-2.54,-5,-1.02,0.7,2.73,2,225.0,275.0,1000.0,400.0,350.0,500.0
80,-235.0,190,42.55319149,190.0,0,False,3,0,1,0,2.7,0.25,0.7,0.98,0.14,1,2,7,0,0,0,0,0,1,0,1,0,165.1,177.8,135,0,1,0,4.03,0.53,0.0,0.99,0.3,2,1,11,0,0,1,1,1,0,0,3,0,170.18,167.64,135,27,36,0,0,-1,-2,1,-4,0,-1,1,-5.08,10.16,9,-1.33,0.7,-0.01,2,120.0,350.0,1100.0,800.0,300.0,1000.0
82,-350.0,270,28.57142857,270.0,0,False,3,1,0,0,0.79,0.21,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,0,167.64,177.8,135,1,0,0,2.79,0.42,2.7,2.66,0.21,0,1,3,0,0,0,0,0,0,0,0,0,175.26,180.34,135,28,28,0,0,0,0,0,-2,0,0,0,-7.62,-2.54,0,-2.0,-2.7,-2.66,2,250.0,550.0,110.0,1300.0,400.0,900.0
92,-210.0,175,47.61904762,175.0,1,False,5,1,0,0,5.26,0.41,0.8,1.63,0.3,4,4,43,7,0,0,4,7,1,0,12,0,167.64,170.18,135,0,2,0,6.32,0.47,0.6,0.74,0.44,5,1,15,0,0,1,1,4,1,0,7,2,180.34,177.8,135,29,35,1,-2,-1,5,3,28,7,3,0,-12.7,-7.62,6,-1.06,0.2,0.89,0,500.0,500.0,600.0,1100.0,110.0,400.0
93,-320.0,250,31.25,250.0,1,False,3,0,2,0,4.24,0.43,0.2,0.62,0.27,2,2,12,0,0,1,1,1,0,0,3,0,172.72,175.26,125,0,4,0,5.2,0.49,0.3,3.2,0.55,4,0,9,0,0,0,2,2,0,0,4,0,172.72,182.88,135,26,25,0,-2,-2,-1,2,3,0,-1,0,0.0,-7.62,-1,-0.96,-0.1,-2.58,0,-125.0,500.0,1000.0,1000.0,400.0,900.0
96,-240.0,195,41.66666667,195.0,0,False,3,0,2,0,8.64,0.46,0.0,0.0,0.0,2,1,4,0,0,0,0,2,0,0,2,2,175.26,185.42,135,0,3,0,6.13,0.38,0.0,0.0,0.0,3,0,5,0,0,0,0,3,0,0,3,0,170.18,177.8,135,27,27,0,-1,-1,-1,1,-1,0,-1,0,5.08,7.62,0,2.51,0.0,0.0,2,380.0,500.0,1100.0,1600.0,-110.0,450.0
100,-220.0,180,45.45454545,180.0,0,False,3,1,0,0,4.35,0.41,0.1,0.27,0.66,2,3,21,0,0,3,1,0,0,0,4,1,172.72,190.5,135,1,0,0,4.31,0.36,0.5,0.52,0.3,3,2,17,0,0,0,1,2,1,0,4,1,170.18,177.8,145,31,33,0,0,-1,0,1,4,0,-2,-1,2.54,12.7,2,0.04,-0.4,-0.25,2,120.0,275.0,450.0,1600.0,500.0,900.0
110,-140.0,120,71.42857143,120.0,1,False,3,1,0,0,2.41,0.42,0.0,3.81,0.37,0,1,2,0,0,0,0,0,0,0,0,0,167.64,170.18,135,1,0,0,2.69,0.33,0.3,0.0,0.0,1,2,10,0,0,0,0,1,0,0,1,0,165.1,175.26,135,29,32,0,0,-1,-1,-1,-8,0,-1,0,2.54,-5.08,3,-0.28,-0.3,3.81,2,200.0,180.0,500.0,1200.0,400.0,900.0
117,-1000.0,580,10.0,580.0,0,False,3,0,0,0,4.81,0.32,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,170.18,172.72,135,0,1,0,8.25,0.62,0.6,0.63,0.5,5,1,13,0,0,0,2,4,0,0,6,2,180.34,182.88,135,26,28,0,-1,-5,-6,-1,-13,0,-4,0,-10.16,-10.16,2,-3.44,-0.6,-0.63,2,400.0,1400.0,800.0,1600.0,-300.0,1200.0
127,-230.0,180,43.47826087,180.0,1,False,3,0,1,0,5.5,0.71,0.0,2.73,0.66,1,0,5,0,0,0,1,0,0,0,1,0,167.64,170.18,135,0,5,0,5.59,0.52,0.7,2.23,0.56,5,0,13,0,0,0,2,2,1,0,5,0,170.18,170.18,135,34,31,0,-4,-4,-4,0,-8,0,-2,-1,-2.54,0.0,-3,-0.09,-0.7,0.5,2,125.0,375.0,600.0,325.0,800.0,1250.0
139,-230.0,180,43.47826087,180.0,0,False,3,0,3,0,4.21,0.47,0.2,2.07,0.46,3,3,17,0,0,1,1,2,0,0,4,0,172.72,175.26,135,1,0,0,3.91,0.5,1.3,0.88,0.42,5,6,38,0,0,0,1,5,4,0,10,2,172.72,177.8,135,28,35,-1,3,-2,-6,-3,-21,0,-3,-4,0.0,-2.54,7,0.3,-1.1,1.19,0,188.0,450.0,300.0,1200.0,400.0,450.0
175,-130.0,110,76.92307692,110.0,0,False,5,0,1,0,3.17,0.38,0.0,1.05,0.32,6,3,20,3,0,0,2,5,0,0,7,0,172.72,165.1,135,0,3,0,5.58,0.43,0.6,1.2,0.4,3,3,22,0,0,0,2,5,1,0,8,0,172.72,180.34,135,33,29,0,-2,3,-1,0,-2,3,0,-1,0.0,-15.24,-4,-2.41,-0.6,-0.15,0,450.0,425.0,1000.0,1400.0,160.0,205.0
189,-165.0,145,60.60606061,145.0,1,False,3,2,0,0,2.82,0.53,1.2,1.68,0.43,3,2,10,0,0,1,0,1,1,0,3,0,165.1,170.18,125,0,1,0,4.23,0.38,1.0,0.39,0.33,4,3,14,0,0,2,1,0,2,0,5,0,172.72,177.8,125,31,29,2,-1,-1,-2,-1,-4,0,1,-1,-7.62,-7.62,-2,-1.41,0.2,1.29,2,190.0,425.0,550.0,400.0,400.0,575.0
211,-290.0,245,34.48275862,245.0,0,False,3,1,0,1,4.03,0.46,0.0,2.8,0.44,3,2,23,0,0,2,3,0,0,0,5,0,167.64,162.56,145,0,5,0,4.02,0.39,0.4,7.38,0.43,5,2,21,0,0,0,5,0,0,0,5,0,167.64,172.72,135,30,31,1,-5,-2,0,0,2,0,0,0,0.0,-10.16,1,0.01,-0.4,-4.58,0,-145.0,325.0,700.0,1200.0,850.0,750.0
227,-230.0,190,43.47826087,190.0,0,False,3,1,0,0,2.63,0.24,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,167.64,177.8,145,0,1,0,5.78,0.39,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,0,170.18,177.8,135,31,28,1,-1,-1,-1,0,-1,0,-1,0,-2.54,0.0,-3,-3.15,0.0,0.0,2,175.0,275.0,1000.0,1000.0,225.0,700.0
240,-390.0,320,25.64102564,320.0,0,False,3,1,0,0,3.93,0.36,0.5,0.48,0.14,1,3,7,0,0,1,0,1,0,0,2,0,172.72,175.26,135,0,1,0,4.01,0.54,0.6,6.11,0.54,1,1,9,0,0,1,0,1,0,0,2,0,165.1,175.26,135,29,34,1,-1,0,0,2,-2,0,0,0,7.62,0.0,5,-0.08,-0.1,-5.63,2,200.0,600.0,475.0,900.0,160.0,800.0
250,160.0,-185,160.0,54.05405405,1,False,3,0,2,0,3.14,0.57,0.8,5.52,0.46,2,0,5,0,0,0,0,0,2,0,2,0,172.72,180.34,135,0,1,0,3.92,0.53,1.3,1.97,0.34,2,1,11,0,0,0,3,0,0,0,3,0,172.72,175.26,145,29,26,0,1,0,-1,-1,-6,0,0,2,0.0,5.08,-3,-0.78,-0.5,3.55,2,240.0,200.0,1000.0,275.0,600.0,700.0
256,-370.0,310,27.02702703,310.0,0,False,3,3,0,0,4.84,0.43,0.0,0.17,0.14,4,4,18,0,0,0,1,4,0,0,5,1,170.18,177.8,145,1,0,0,6.31,0.57,0.8,0.79,0.5,5,1,10,0,0,0,2,3,0,0,5,2,180.34,182.88,135,26,29,2,0,-1,0,3,8,0,1,0,-10.16,-5.08,3,-1.47,-0.8,-0.62,2,325.0,550.0,750.0,1600.0,-150.0,650.0
267,-215.0,178,46.51162791,178.0,0,False,3,0,1,0,2.24,0.41,0.5,1.07,0.5,1,1,4,0,0,0,0,0,1,0,1,0,165.1,170.18,135,0,2,0,4.69,0.44,0.0,0.0,0.0,2,0,2,0,0,0,0,2,0,0,2,0,170.18,177.8,135,27,31,0,-1,-1,-1,1,2,0,-2,1,-5.08,-7.62,4,-2.45,0.5,1.07,2,320.0,450.0,1200.0,600.0,115.0,625.0
272,-600.0,450,16.66666667,450.0,0,False,3,0,0,0,7.12,0.56,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,177.8,135,1,0,0,3.77,0.55,0.2,4.15,0.77,3,2,16,0,0,0,2,1,1,0,4,1,177.8,190.5,135,28,29,-1,0,-3,-4,-2,-16,0,-1,-1,-7.62,-12.7,1,3.35,-0.2,-4.15,2,275.0,800.0,475.0,1200.0,-115.0,900.0
276,-300.0,250,33.33333333,250.0,1,False,3,0,2,0,3.93,0.47,0.2,2.3,0.45,2,3,15,0,0,1,1,1,0,0,3,0,172.72,175.26,135,0,2,0,4.27,0.46,0.0,0.48,0.37,2,2,18,0,0,0,2,2,0,0,4,1,172.72,177.8,135,26,35,0,0,0,-1,1,-3,0,-1,0,0.0,-2.54,9,-0.34,0.2,1.82,2,115.0,425.0,900.0,1200.0,235.0,700.0
280,-270.0,230,37.03703704,230.0,0,False,3,2,0,0,0.9,0.27,0.0,1.42,0.5,0,2,4,0,0,0,0,0,0,0,0,0,170.18,177.8,135,1,0,1,1.57,0.37,2.0,2.89,0.33,4,7,55,0,0,1,4,0,10,0,15,0,167.64,170.18,135,36,33,1,0,-4,-15,-5,-51,0,0,-10,2.54,7.62,-3,-0.67,-2.0,-1.47,2,300.0,500.0,-125.0,1200.0,1000.0,600.0
287,-122.0,102,81.96721311,102.0,1,True,5,0,5,0,4.84,0.49,0.9,1.77,0.24,5,3,36,0,0,0,6,1,4,0,11,0,170.18,180.34,135,0,7,0,5.99,0.52,0.1,2.14,0.66,7,0,20,1,0,0,3,4,0,0,7,2,170.18,170.18,135,28,31,0,-2,-2,4,3,16,-1,-3,4,0.0,10.16,3,-1.15,0.8,-0.37,0,325.0,350.0,1200.0,250.0,200.0,600.0
290,120.0,-140,120.0,71.42857143,0,False,3,0,3,0,4.81,0.42,0.5,1.1,0.39,3,2,22,0,0,0,5,0,1,0,6,1,170.18,172.72,140,2,0,0,3.65,0.32,0.1,2.99,0.46,12,3,53,6,0,2,8,2,0,0,12,0,172.72,172.72,135,35,29,-2,3,-9,-6,-1,-31,-6,-2,1,-2.54,0.0,-6,1.16,0.4,-1.89,0,135.0,170.0,1400.0,650.0,1000.0,450.0
291,-220.0,180,45.45454545,180.0,1,False,3,0,3,0,5.32,0.46,0.4,2.88,0.63,3,0,6,0,0,0,1,2,0,0,3,0,172.72,182.88,135,0,5,1,4.35,0.42,0.4,0.59,0.75,4,0,13,0,0,0,2,2,1,0,5,0,172.72,170.18,145,23,25,0,-2,-1,-2,0,-7,0,0,-1,0.0,12.7,2,0.97,0.0,2.29,0,175.0,250.0,1400.0,900.0,200.0,650.0
299,-240.0,200,41.66666667,200.0,1,False,3,0,0,0,3.84,0.61,0.0,1.17,0.2,0,0,2,0,0,0,0,0,0,0,0,1,170.18,177.8,140,0,2,0,5.71,0.45,0.0,0.48,0.33,2,1,6,0,0,0,1,1,0,0,2,2,175.26,175.26,135,27,30,0,-2,-2,-2,-1,-4,0,-1,0,-5.08,2.54,3,-1.87,0.0,0.69,2,135.0,350.0,700.0,900.0,275.0,700.0
302,115.0,-135,115.0,74.0,0,False,3,0,1,0,4.03,0.4,0.1,0.88,0.27,5,3,26,0,0,1,5,1,0,0,7,0,162.56,172.72,135,2,0,0,5.6,0.43,0.8,0.68,0.21,4,5,31,0,0,0,2,3,3,0,8,0,167.64,165.1,135,34,31,-2,1,1,-1,-2,-5,0,-2,-3,-5.08,7.62,-3,-1.57,-0.7,0.2,0,250.0,-105.0,750.0,1400.0,500.0,900.0
306,160.0,-185,160.0,54.0,1,False,3,0,1,0,3.8,0.58,0.5,10.86,0.76,1,0,3,0,0,0,1,0,0,0,1,2,172.72,172.72,135,1,0,0,3.29,0.45,0.5,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,167.64,172.72,145,31,28,-1,1,1,1,-1,0,0,0,0,5.08,0.0,-3,0.51,0.0,10.86,2,250.0,115.0,900.0,700.0,750.0,600.0
315,100.0,-125,100.0,80.0,1,False,3,0,1,0,4.17,0.49,0.0,0.86,0.25,1,1,0,0,0,0,0,0,0,0,2,2,167.64,180.34,135,2,0,0,3.4,0.29,0.1,0.34,0.33,4,11,3,1,0,0,0,0,0,0,11,0,170.18,175.26,135,36,29,-2,1,-3,-9,-10,-3,-1,0,0,-2.54,5.08,-7,0.77,-0.1,0.52,2,225.0,175.0,700.0,700.0,500.0,500.0
318,150.0,-190,150.0,52.63157895,0,False,3,1,0,0,2.57,0.35,2.8,2.75,1.0,1,1,0,0,0,0,0,0,0,0,1,0,172.72,175.26,135,0,1,0,2.82,0.4,0.0,0.33,0.16,1,2,1,0,0,0,0,0,0,0,2,0,172.72,172.72,135,33,24,1,-1,0,-1,-1,-1,0,0,0,0.0,2.54,-9,-0.25,2.8,2.42,2,275.0,150.0,700.0,450.0,750.0,500.0
331,-400.0,300,25.0,300.0,0,False,3,0,1,1,3.7,0.39,0.3,2.28,0.31,5,8,94,9,0,1,10,5,2,0,18,0,167.64,172.72,135,0,1,0,6.88,0.48,0.5,1.07,0.5,5,1,14,0,0,1,1,3,1,0,6,2,180.34,177.8,135,28,39,0,0,0,12,7,80,9,2,1,-12.7,-5.08,11,-3.18,-0.2,1.21,0,100.0,375.0,1000.0,1600.0,225.0,1800.0
355,-400.0,300,25.0,300.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,170.18,170.18,135,0,1,0,3.21,0.41,0.2,6.61,0.51,4,2,19,0,0,2,2,1,0,0,5,0,167.64,175.26,135,28,28,0,-1,-4,-5,-2,-19,0,-1,0,2.54,-5.08,0,-3.21,-0.2,-6.61,2,115.0,675.0,250.0,2500.0,400.0,650.0
360,-530.0,375,18.86792453,375.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,167.64,135,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,172.72,135,24,31,0,0,0,0,0,0,0,0,0,-5.08,-5.08,7,0.0,0.0,0.0,2,-130.0,700.0,300.0,1200.0,600.0,1200.0
373,-140.0,120,71.42857143,120.0,0,False,3,1,0,0,3.65,0.49,1.1,0.78,0.37,5,6,0,0,0,0,0,0,0,0,10,2,172.72,177.8,135,0,1,0,3.45,0.45,0.1,0.57,0.56,15,6,3,12,0,0,0,0,0,0,19,0,170.18,177.8,135,34,28,1,-1,-10,-9,0,-3,-12,0,0,2.54,0.0,-6,0.2,1.0,0.21,2,150.0,300.0,800.0,800.0,500.0,400.0
375,-170.0,150,58.82352941,150.0,1,False,3,2,0,0,3.38,0.39,0.4,1.0,0.41,4,4,2,1,0,0,0,0,0,0,5,0,167.64,170.18,135,0,3,0,5.21,0.42,0.8,1.2,0.36,3,3,0,0,0,0,0,0,0,0,8,0,172.72,180.34,135,33,32,2,-3,1,-3,1,2,1,0,0,-5.08,-10.16,-1,-1.83,-0.4,-0.2,2,235.0,250.0,600.0,1200.0,275.0,350.0
397,-139.0,112,71.94244604,112.0,0,False,3,1,0,0,3.41,0.46,0.7,2.58,0.45,4,3,19,0,0,0,4,0,1,0,5,1,172.72,175.26,135,1,0,0,4.25,0.46,2.0,1.61,0.34,4,7,31,0,0,0,2,3,2,0,7,0,175.26,172.72,135,29,30,0,0,0,-2,-4,-12,0,-3,-1,-2.54,2.54,1,-0.84,-1.3,0.97,2,300.0,180.0,275.0,1200.0,500.0,650.0
407,-167.0,135,59.88023952,135.0,1,False,3,2,0,0,2.7,0.26,0.5,1.0,0.2,0,2,6,0,0,0,0,0,0,0,0,0,165.1,177.8,135,3,0,0,5.39,0.45,0.7,0.7,0.5,0,3,9,0,0,0,0,0,0,0,0,0,177.8,185.42,135,32,35,-1,0,0,0,-1,-3,0,0,0,-12.7,-7.62,3,-2.69,-0.2,0.3,2,105.0,400.0,1600.0,575.0,450.0,500.0
430,117.0,-148,117.0,67.56756757,1,False,3,1,0,0,3.94,0.59,1.2,4.77,0.66,1,1,6,0,0,0,0,1,0,0,1,0,165.1,175.26,135,1,0,0,2.97,0.47,0.0,4.0,0.5,1,1,6,0,0,0,1,0,0,0,1,0,170.18,182.88,135,29,29,0,0,0,0,0,0,0,1,0,-5.08,-7.62,0,0.97,1.2,0.77,2,250.0,150.0,450.0,1000.0,1000.0,425.0
434,-400.0,295,25.0,295.0,0,False,3,0,1,0,2.64,0.5,0.5,0.0,0.0,1,1,7,0,0,0,0,1,0,0,1,0,165.1,175.26,135,0,4,0,4.79,0.5,0.7,2.31,0.58,4,0,10,0,0,0,1,2,1,0,4,0,170.18,170.18,135,33,28,0,-3,-3,-3,1,-3,0,-1,-1,-5.08,5.08,-5,-2.15,-0.2,-2.31,2,225.0,700.0,150.0,1400.0,450.0,675.0
441,-134.0,108,74.62686567,108.0,0,False,3,0,1,0,3.98,0.35,0.0,0.68,0.16,1,2,6,0,0,1,0,1,0,0,2,0,172.72,175.26,135,1,0,0,0.93,0.24,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,0,165.1,170.18,135,31,34,-1,1,1,2,1,3,0,1,0,7.62,5.08,3,3.05,0.0,0.68,2,275.0,450.0,600.0,350.0,275.0,650.0
448,-500.0,356,20.0,356.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,165.1,165.1,135,0,1,0,10.77,0.7,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,0,170.18,177.8,135,26,28,0,-1,-1,-1,0,-1,0,-1,0,-5.08,-12.7,2,-10.77,0.0,0.0,2,360.0,600.0,1200.0,1200.0,-150.0,900.0
452,-165.0,131,60.60606061,131.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,167.64,177.8,145,1,0,0,3.19,0.49,0.0,1.64,0.66,2,1,8,0,0,1,1,0,0,0,2,0,170.18,167.64,135,26,27,-1,0,-2,-2,-1,-8,0,0,0,-2.54,10.16,1,-3.19,0.0,-1.64,2,125.0,400.0,1000.0,1000.0,500.0,350.0
474,-435.0,317,22.98850575,317.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,172.72,177.8,135,1,0,0,4.22,0.44,0.0,0.46,0.07,2,1,7,0,0,1,0,1,0,0,2,0,172.72,177.8,135,28,32,-1,0,-2,-2,-1,-7,0,-1,0,0.0,0.0,4,-4.22,0.0,-0.46,2,-115.0,650.0,700.0,750.0,400.0,1500.0
475,115.0,-141,115.0,70.92198582,1,False,5,1,0,0,6.95,0.48,0.6,1.2,0.5,5,1,12,0,0,1,1,2,1,0,5,2,180.34,177.8,135,0,1,0,3.53,0.39,0.5,0.46,0.25,4,2,15,1,0,2,0,2,1,0,5,0,167.64,170.18,135,32,28,1,-1,1,0,-1,-3,-1,0,0,12.7,7.62,-4,3.42,0.1,0.74,0,550.0,325.0,700.0,600.0,325.0,300.0
491,-480.0,342,20.83333333,342.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,2,175.26,180.34,135,0,1,0,6.53,0.53,0.9,1.9,0.5,1,0,3,0,0,0,1,0,0,0,1,0,172.72,182.88,135,25,33,0,-1,-1,-1,0,-3,0,0,0,2.54,-2.54,8,-6.53,-0.9,-1.9,2,350.0,750.0,400.0,1400.0,110.0,1000.0
496,-335.0,246,29.85074627,246.0,0,False,3,0,2,0,2.77,0.37,0.0,3.5,0.35,2,0,6,0,0,1,1,0,0,0,2,0,165.1,167.64,135,0,1,0,3.66,0.42,0.8,1.35,0.5,2,1,10,0,0,0,2,0,1,0,3,1,170.18,172.72,135,29,28,0,1,0,-1,-1,-4,0,0,-1,-5.08,-5.08,-1,-0.89,-0.8,2.15,2,110.0,500.0,400.0,1400.0,825.0,850.0
519,-137.0,110,72.99270073,110.0,1,False,3,0,1,0,8.05,0.46,0.0,0.0,0.0,1,1,3,0,0,0,0,1,0,0,1,2,175.26,185.42,135,1,0,0,2.81,0.33,1.0,0.0,0.0,0,1,4,0,0,0,0,0,0,0,0,0,165.1,170.18,135,31,26,-1,1,1,1,0,-1,0,1,0,10.16,15.24,-5,5.24,-1.0,0.0,2,500.0,425.0,500.0,1125.0,180.0,275.0
520,-240.0,187,41.66666667,187.0,0,False,3,0,1,0,2.33,0.41,0.0,1.0,0.22,1,1,6,0,0,1,0,0,0,0,1,1,167.64,170.18,135,0,1,0,3.74,0.4,0.0,0.21,0.5,1,2,15,0,0,2,1,0,0,0,3,1,172.72,190.5,135,32,31,0,0,0,-2,-1,-9,0,0,0,-5.08,-20.32,-1,-1.41,0.0,0.79,2,-125.0,350.0,850.0,1000.0,500.0,650.0
521,-190.0,150,52.63157895,150.0,0,False,3,0,0,0,3.2,0.45,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,177.8,182.88,135,0,1,0,3.01,0.28,0.0,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,0,170.18,172.72,125,36,25,0,-1,-1,-1,-2,-7,0,-1,0,7.62,10.16,-11,0.19,0.0,0.0,2,275.0,350.0,1700.0,1000.0,160.0,650.0
540,185.0,-235,185.0,42.55319149,1,False,3,1,0,0,4.71,0.49,1.9,1.55,0.33,1,1,5,0,0,0,1,0,0,0,1,0,172.72,175.26,145,1,0,0,1.63,0.33,1.0,1.5,0.3,1,1,6,0,0,0,1,0,0,0,1,0,180.34,170.18,135,31,28,0,0,0,0,0,-1,0,0,0,-7.62,5.08,-3,3.08,0.9,0.05,2,350.0,105.0,650.0,750.0,1125.0,375.0
551,-278.0,225,35.97122302,225.0,1,False,5,2,0,1,3.6,0.4,0.3,2.34,0.31,5,8,89,9,0,0,10,5,2,0,17,0,167.64,172.72,135,1,0,0,5.29,0.42,1.1,0.92,0.21,4,4,26,0,0,0,2,3,3,0,8,0,167.64,165.1,135,33,38,1,0,1,9,4,63,9,2,-1,0.0,7.62,5,-1.69,-0.8,1.42,0,375.0,300.0,425.0,1250.0,105.0,600.0
561,-305.0,240,32.78688525,240.0,1,False,3,1,0,0,3.7,0.48,1.3,0.88,0.42,5,5,34,0,0,0,1,4,4,0,9,2,172.72,177.8,145,0,4,0,6.86,0.58,1.2,1.18,0.5,4,0,8,0,0,0,2,2,0,0,4,2,180.34,182.88,135,25,27,1,-4,1,5,5,26,0,2,4,-7.62,-5.08,2,-3.16,0.1,-0.3,0,155.0,600.0,800.0,500.0,120.0,800.0
563,188.0,-240,188.0,41.66666667,1,False,3,0,4,0,4.01,0.39,0.3,8.67,0.5,4,2,18,0,0,0,4,0,0,0,4,0,167.64,172.72,135,0,1,0,3.3,0.41,0.0,0.76,0.28,3,6,46,3,0,1,3,6,0,0,10,0,160.02,167.64,135,35,29,0,3,1,-6,-4,-28,-3,-6,0,7.62,5.08,-6,0.71,0.3,7.91,0,450.0,-185.0,1500.0,1000.0,375.0,1000.0
581,-186.0,148,53.76344086,148.0,0,False,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,172.72,172.72,135,1,0,0,2.27,0.36,0.0,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,1,167.64,167.64,135,31,29,-1,0,0,0,-1,-3,0,0,0,5.08,5.08,-2,-2.27,0.0,0.0,2,150.0,300.0,1200.0,600.0,250.0,1250.0
586,200.0,-250,200.0,40.0,1,False,3,1,0,0,3.67,0.47,0.0,0.51,0.28,2,2,12,0,0,0,1,1,0,0,2,1,172.72,177.8,135,1,0,0,3.97,0.46,0.1,1.77,0.32,3,4,25,0,0,2,3,0,0,0,5,0,167.64,167.64,135,39,26,0,0,-1,-3,-2,-13,0,1,0,5.08,10.16,-13,-0.3,-0.1,-1.26,2,260.0,140.0,1500.0,1000.0,1125.0,220.0
603,-455.0,320,21.97802198,320.0,0,False,3,0,0,0,3.2,0.46,0.0,2.0,0.28,0,0,0,0,0,0,0,0,0,0,0,2,170.18,177.8,135,1,0,0,4.3,0.43,1.5,1.9,0.71,3,1,10,0,0,0,0,0,3,0,3,0,167.64,175.26,135,27,28,-1,0,-3,-3,-1,-10,0,0,-3,2.54,2.54,1,-1.1,-1.5,0.1,2,180.0,525.0,160.0,1700.0,400.0,1125.0
612,170.0,-215,170.0,46.51162791,0,False,3,0,3,0,4.16,0.55,0.2,4.84,0.79,3,1,10,0,0,0,2,0,1,0,3,1,177.8,190.5,135,0,1,0,3.3,0.48,1.0,4.29,0.52,3,2,16,0,0,0,2,0,2,0,4,0,170.18,180.34,135,28,28,0,2,0,-1,-1,-6,0,0,-1,7.62,10.16,0,0.86,-0.8,0.55,2,325.0,-115.0,550.0,700.0,1125.0,450.0
